average_node_connectivity,degree_assortativity_coefficient,degree_pearson_correlation_coefficient,density,edge_connectivity,flow_hierarchy,global_reaching_centrality,is_aperiodic,is_attracting_component,is_semiconnected,is_strongly_connected,node_connectivity,number_attracting_components,number_of_edges,number_strongly_connected_components,overall_reciprocity,reciprocity,s_metric,avg_transceivers,max_transceivers,sum_slots,avg_max_slot,set_id,n_requests
5.421538461538462,-0.0533777790186834,-0.0533777790186835,0.2646153846153846,2,0.0,0.0,True,True,True,True,2,1,172,1,0.2790697674418604,0.2790697674418604,33139.0,368.53,396.0,7635.0,140.93,30,200
5.363076923076923,0.0959460189695621,0.0959460189695628,0.2676923076923077,2,0.0,0.0,True,True,True,True,3,1,174,1,0.264367816091954,0.264367816091954,34033.0,377.61,410.0,6963.0,119.75,31,200
5.303076923076923,0.0264162304639339,0.0264162304639347,0.2553846153846154,2,0.0,0.0,True,True,True,True,4,1,166,1,0.2771084337349397,0.2771084337349397,29330.0,360.02,394.0,6618.0,114.96,32,200
5.573846153846154,-0.0279893821273496,-0.0279893821273537,0.2646153846153846,2,0.0,0.0,True,True,True,True,4,1,172,1,0.2441860465116279,0.2441860465116279,33068.0,367.39,390.0,6753.0,112.07,33,200
5.423076923076923,-0.0262331107986362,-0.0262331107986322,0.2723076923076923,1,0.0,0.0,True,True,True,True,3,1,177,1,0.3163841807909605,0.3163841807909605,37872.0,369.87,392.0,7128.0,121.5,34,200
5.430769230769231,0.0906143053462292,0.0906143053462289,0.2646153846153846,2,0.0,0.0,True,True,True,True,3,1,172,1,0.2790697674418604,0.2790697674418604,33405.0,369.07,392.0,6483.0,104.79,35,200
5.596923076923077,0.0835974198409522,0.0835974198409513,0.2630769230769231,3,0.0,0.0,True,True,True,True,3,1,171,1,0.3157894736842105,0.3157894736842105,31406.0,363.3,386.0,6849.0,123.21,36,200
5.196923076923077,0.0315663634950557,0.0315663634950538,0.2661538461538461,2,0.0,0.0,True,True,True,True,2,1,173,1,0.2312138728323699,0.2312138728323699,34663.0,363.85,388.0,6825.0,123.82,37,200
5.412307692307692,0.0164488241785234,0.0164488241785244,0.26,3,0.0,0.0,True,True,True,True,4,1,169,1,0.2840236686390532,0.2840236686390532,30558.0,365.96,396.0,6621.0,119.04,38,200
5.203076923076923,-0.0970156910921752,-0.097015691092175,0.2538461538461538,3,0.0,0.0,True,True,True,True,3,1,165,1,0.2545454545454545,0.2545454545454545,29036.0,361.9,396.0,6657.0,118.39,39,200
5.264615384615385,-0.0934601101412527,-0.0934601101412533,0.2676923076923077,2,0.0,0.0,True,True,True,True,3,1,174,1,0.2528735632183908,0.2528735632183908,35442.0,379.69,408.0,8016.0,142.18,40,200
5.496923076923077,0.1384970181946396,0.1384970181946382,0.2692307692307692,1,0.0,0.0,True,True,True,True,3,1,175,1,0.2628571428571428,0.2628571428571428,35114.0,371.78,402.0,7152.0,123.96,41,200
5.521538461538461,-0.0487619044031522,-0.0487619044031545,0.2661538461538461,2,0.0,0.0,True,True,True,True,3,1,173,1,0.2658959537572254,0.2658959537572254,33920.0,364.34,386.0,6429.0,112.46,42,200
5.078461538461538,-0.0886478366262441,-0.0886478366262412,0.26,1,0.0,0.0,True,True,True,True,3,1,169,1,0.3431952662721893,0.3431952662721893,32826.0,361.05,386.0,6636.0,114.21,43,200
5.395384615384615,-0.0373194373730081,-0.0373194373730067,0.2646153846153846,2,0.0,0.0,True,True,True,True,3,1,172,1,0.2906976744186046,0.2906976744186046,33456.0,364.58,394.0,7260.0,122.89,44,200
5.481538461538461,-0.0515605646716798,-0.0515605646716793,0.2661538461538461,2,0.0,0.0,True,True,True,True,4,1,173,1,0.2427745664739884,0.2427745664739884,34023.0,363.54,386.0,6522.0,117.32,45,200
5.621538461538462,0.0178084319574658,0.0178084319574655,0.2738461538461538,3,0.0,0.0,True,True,True,True,3,1,178,1,0.2696629213483146,0.2696629213483146,36507.0,377.3,400.0,6819.0,122.86,46,200
5.176923076923077,-0.02964462362858,-0.0296446236285774,0.2615384615384615,3,0.0,0.0,True,True,True,True,3,1,170,1,0.2352941176470588,0.2352941176470588,32182.0,359.92,382.0,6288.0,112.43,47,200
5.615384615384615,-0.0867031404871936,-0.0867031404871934,0.26,2,0.0,0.0,True,True,True,True,4,1,169,1,0.272189349112426,0.272189349112426,30301.0,360.56,390.0,6927.0,127.79,48,200
5.161538461538462,0.0116402019451617,0.0116402019451632,0.2553846153846154,1,0.0,0.0,True,True,True,True,1,1,166,1,0.2289156626506024,0.2289156626506024,30138.0,359.16,390.0,6753.0,126.18,49,200
5.375384615384616,-0.0044854189695526,-0.0044854189695513,0.2630769230769231,2,0.0,0.0,True,True,True,True,2,1,171,1,0.2690058479532163,0.2690058479532163,32100.0,364.03,390.0,6474.0,104.25,50,200
5.256923076923077,0.0165074479718869,0.0165074479718874,0.2646153846153846,2,0.0,0.0,True,True,True,True,2,1,172,1,0.2558139534883721,0.2558139534883721,33627.0,373.27,406.0,6621.0,113.89,51,200
5.389230769230769,-0.0112339267198367,-0.0112339267198375,0.2584615384615384,2,0.0,0.0,True,True,True,True,2,1,168,1,0.2261904761904762,0.2261904761904762,30170.0,360.19,378.0,6186.0,108.61,52,200
5.387692307692308,-0.033135359666332,-0.0331353596663316,0.2692307692307692,1,0.0,0.0,True,True,True,True,1,1,175,1,0.3314285714285714,0.3314285714285714,36633.0,370.68,396.0,6993.0,119.46,53,200
5.010769230769231,-0.0614001873468954,-0.0614001873468936,0.26,1,0.0,0.0,True,True,True,True,1,1,169,1,0.3076923076923077,0.3076923076923077,32541.0,369.18,400.0,6981.0,126.89,54,200
5.243076923076923,-0.0876314357004,-0.0876314357003991,0.2569230769230769,2,0.0,0.0,True,True,True,True,2,1,167,1,0.2874251497005988,0.2874251497005988,29440.0,356.02,378.0,6357.0,107.32,55,200
5.204615384615384,-0.097327001387427,-0.0973270013874261,0.2692307692307692,2,0.0,0.0,True,True,True,True,2,1,175,1,0.3657142857142857,0.3657142857142857,37679.0,369.53,394.0,6756.0,125.07,56,200
5.461538461538462,-0.0451955710674355,-0.0451955710674363,0.2707692307692307,2,0.0,0.0,True,True,True,True,3,1,176,1,0.2954545454545454,0.2954545454545454,36327.0,369.84,392.0,6585.0,119.14,57,200
5.330769230769231,-0.0188570660830863,-0.0188570660830854,0.26,1,0.0,0.0,True,True,True,True,2,1,169,1,0.2840236686390532,0.2840236686390532,31738.0,361.94,392.0,7116.0,126.43,58,200
5.369230769230769,-0.0400950261052434,-0.0400950261052414,0.2569230769230769,2,0.0,0.0,True,True,True,True,3,1,167,1,0.2874251497005988,0.2874251497005988,29604.0,358.23,384.0,6540.0,114.86,59,200
5.24,-0.0375869544958092,-0.0375869544958099,0.2569230769230769,3,0.0,0.0,True,True,True,True,3,1,167,1,0.2754491017964072,0.2754491017964072,30562.0,357.46,382.0,6702.0,118.89,60,200
5.512307692307692,-0.0216578616495439,-0.0216578616495402,0.2723076923076923,4,0.0,0.0,True,True,True,True,4,1,177,1,0.2485875706214689,0.2485875706214689,37194.0,380.1,410.0,6624.0,117.11,61,200
5.016923076923077,-0.0776366485746867,-0.0776366485746867,0.243076923076923,1,0.0,0.0,True,True,True,True,1,1,158,1,0.1518987341772152,0.1518987341772152,24740.0,348.44,390.0,6744.0,116.25,62,200
5.67076923076923,-0.0363900099182895,-0.0363900099182903,0.2753846153846154,3,0.0,0.0,True,True,True,True,3,1,179,1,0.2569832402234637,0.2569832402234637,37475.0,379.76,406.0,7350.0,132.32,63,200
5.247692307692308,0.0048329688606752,0.0048329688606749,0.2615384615384615,2,0.0,0.0,True,True,True,True,2,1,170,1,0.2823529411764706,0.2823529411764706,33092.0,363.47,388.0,6699.0,120.57,64,200
5.7,-0.0487134951089609,-0.0487134951089623,0.2753846153846154,2,0.0,0.0,True,True,True,True,2,1,179,1,0.2793296089385474,0.2793296089385474,37784.0,377.41,396.0,6681.0,117.39,65,200
5.336923076923077,0.0152369717907935,0.0152369717907959,0.2615384615384615,2,0.0,0.0,True,True,True,True,2,1,170,1,0.3529411764705882,0.3529411764705882,32812.0,363.34,392.0,6843.0,132.96,66,200
5.438461538461539,0.0226531124144104,0.0226531124144069,0.2661538461538461,2,0.0,0.0,True,True,True,True,4,1,173,1,0.3236994219653179,0.3236994219653179,34245.0,364.62,384.0,6900.0,119.68,67,200
5.296923076923077,-0.0016892837746918,-0.0016892837746893,0.2584615384615384,3,0.0,0.0,True,True,True,True,3,1,168,1,0.1666666666666666,0.1666666666666666,30182.0,359.16,388.0,6480.0,114.07,68,200
5.183076923076923,-0.132380923145944,-0.1323809231459422,0.2584615384615384,2,0.0,0.0,True,True,True,True,2,1,168,1,0.238095238095238,0.238095238095238,29841.0,361.13,392.0,6645.0,119.79,69,200
5.264615384615385,-0.0934601101412527,-0.0934601101412533,0.2676923076923077,2,0.0,0.0,True,True,True,True,3,1,174,1,0.2528735632183908,0.2528735632183908,35442.0,378.75,412.0,8007.0,145.04,70,200
5.496923076923077,0.1384970181946396,0.1384970181946382,0.2692307692307692,1,0.0,0.0,True,True,True,True,3,1,175,1,0.2628571428571428,0.2628571428571428,35114.0,369.99,400.0,6972.0,124.39,71,200
5.521538461538461,-0.0487619044031522,-0.0487619044031545,0.2661538461538461,2,0.0,0.0,True,True,True,True,3,1,173,1,0.2658959537572254,0.2658959537572254,33920.0,363.58,382.0,6615.0,124.32,72,200
5.078461538461538,-0.0886478366262441,-0.0886478366262412,0.26,1,0.0,0.0,True,True,True,True,3,1,169,1,0.3431952662721893,0.3431952662721893,32826.0,362.95,392.0,6897.0,118.29,73,200
5.395384615384615,-0.0373194373730081,-0.0373194373730067,0.2646153846153846,2,0.0,0.0,True,True,True,True,3,1,172,1,0.2906976744186046,0.2906976744186046,33456.0,365.39,396.0,7209.0,126.54,74,200
5.481538461538461,-0.0515605646716798,-0.0515605646716793,0.2661538461538461,2,0.0,0.0,True,True,True,True,4,1,173,1,0.2427745664739884,0.2427745664739884,34023.0,364.86,390.0,6459.0,116.57,75,200
5.621538461538462,0.0178084319574658,0.0178084319574655,0.2738461538461538,3,0.0,0.0,True,True,True,True,3,1,178,1,0.2696629213483146,0.2696629213483146,36507.0,375.37,400.0,6774.0,120.21,76,200
5.176923076923077,-0.02964462362858,-0.0296446236285774,0.2615384615384615,3,0.0,0.0,True,True,True,True,3,1,170,1,0.2352941176470588,0.2352941176470588,32182.0,360.09,384.0,6444.0,118.36,77,200
5.615384615384615,-0.0867031404871936,-0.0867031404871934,0.26,2,0.0,0.0,True,True,True,True,4,1,169,1,0.272189349112426,0.272189349112426,30301.0,362.84,394.0,7107.0,136.61,78,200
5.161538461538462,0.0116402019451617,0.0116402019451632,0.2553846153846154,1,0.0,0.0,True,True,True,True,1,1,166,1,0.2289156626506024,0.2289156626506024,30138.0,358.71,388.0,6765.0,130.11,79,200
5.375384615384616,-0.0044854189695526,-0.0044854189695513,0.2630769230769231,2,0.0,0.0,True,True,True,True,2,1,171,1,0.2690058479532163,0.2690058479532163,32100.0,363.09,384.0,6429.0,102.32,80,200
5.256923076923077,0.0165074479718869,0.0165074479718874,0.2646153846153846,2,0.0,0.0,True,True,True,True,2,1,172,1,0.2558139534883721,0.2558139534883721,33627.0,371.71,404.0,6603.0,110.89,81,200
5.389230769230769,-0.0112339267198367,-0.0112339267198375,0.2584615384615384,2,0.0,0.0,True,True,True,True,2,1,168,1,0.2261904761904762,0.2261904761904762,30170.0,359.83,378.0,6201.0,104.82,82,200
5.387692307692308,-0.033135359666332,-0.0331353596663316,0.2692307692307692,1,0.0,0.0,True,True,True,True,1,1,175,1,0.3314285714285714,0.3314285714285714,36633.0,371.67,398.0,7041.0,121.71,83,200
5.010769230769231,-0.0614001873468954,-0.0614001873468936,0.26,1,0.0,0.0,True,True,True,True,1,1,169,1,0.3076923076923077,0.3076923076923077,32541.0,370.59,404.0,7041.0,124.39,84,200
5.243076923076923,-0.0876314357004,-0.0876314357003991,0.2569230769230769,2,0.0,0.0,True,True,True,True,2,1,167,1,0.2874251497005988,0.2874251497005988,29440.0,357.12,380.0,6345.0,111.04,85,200
5.204615384615384,-0.097327001387427,-0.0973270013874261,0.2692307692307692,2,0.0,0.0,True,True,True,True,2,1,175,1,0.3657142857142857,0.3657142857142857,37679.0,370.47,394.0,6651.0,116.79,86,200
5.461538461538462,-0.0451955710674355,-0.0451955710674363,0.2707692307692307,2,0.0,0.0,True,True,True,True,3,1,176,1,0.2954545454545454,0.2954545454545454,36327.0,368.99,392.0,6657.0,124.82,87,200
5.330769230769231,-0.0188570660830863,-0.0188570660830854,0.26,1,0.0,0.0,True,True,True,True,2,1,169,1,0.2840236686390532,0.2840236686390532,31738.0,362.61,392.0,7161.0,127.07,88,200
5.369230769230769,-0.0400950261052434,-0.0400950261052414,0.2569230769230769,2,0.0,0.0,True,True,True,True,3,1,167,1,0.2874251497005988,0.2874251497005988,29604.0,354.72,378.0,6228.0,113.68,89,200
5.786153846153846,-0.0828064668974617,-0.0828064668974622,0.2753846153846154,3,0.0,0.0,True,True,True,True,3,1,179,1,0.1899441340782122,0.1899441340782122,36041.0,378.28,400.0,6882.0,120.79,90,200
5.855384615384615,-0.0065351858414107,-0.0065351858414116,0.2738461538461538,3,0.0,0.0,True,True,True,True,4,1,178,1,0.247191011235955,0.247191011235955,36349.0,375.69,404.0,7296.0,129.14,91,200
5.076923076923077,-0.0598652579150222,-0.059865257915023,0.2584615384615384,1,0.0,0.0,True,True,True,True,1,1,168,1,0.2619047619047619,0.2619047619047619,31650.0,368.47,402.0,6867.0,123.43,92,200
5.758461538461538,-0.0147837333705447,-0.0147837333705451,0.2769230769230769,2,0.0,0.0,True,True,True,True,4,1,180,1,0.2333333333333333,0.2333333333333333,37294.0,378.0,398.0,6717.0,122.5,93,200
5.2446153846153845,-0.0371939180725907,-0.0371939180725918,0.2538461538461538,2,0.0,0.0,True,True,True,True,2,1,165,1,0.1939393939393939,0.1939393939393939,27755.0,358.08,384.0,6606.0,117.5,94,200
5.444615384615385,-0.0839328376277752,-0.0839328376277745,0.2723076923076923,2,0.0,0.0,True,True,True,True,2,1,177,1,0.3163841807909605,0.3163841807909605,35999.0,372.17,396.0,7263.0,131.0,95,200
5.435384615384615,-0.1361445124105288,-0.1361445124105301,0.2676923076923077,2,0.0,0.0,True,True,True,True,2,1,174,1,0.2988505747126437,0.2988505747126437,34525.0,364.11,384.0,6312.0,105.82,96,200
5.372307692307692,-0.0349219234079862,-0.0349219234079871,0.2630769230769231,2,0.0,0.0,True,True,True,True,2,1,171,1,0.2222222222222222,0.2222222222222222,32244.0,368.99,400.0,7158.0,126.75,97,200
5.223076923076923,-0.0849815410230926,-0.0849815410230908,0.2630769230769231,3,0.0,0.0,True,True,True,True,3,1,171,1,0.3040935672514619,0.3040935672514619,32920.0,369.94,396.0,7428.0,125.21,98,200
5.426153846153846,-0.1187907995434032,-0.1187907995434031,0.2661538461538461,2,0.0,0.0,True,True,True,True,2,1,173,1,0.2427745664739884,0.2427745664739884,32912.0,371.44,398.0,7086.0,129.21,99,200
5.836923076923077,-0.1407916638738685,-0.1407916638738697,0.28,3,0.0,0.0,True,True,True,True,3,1,182,1,0.2637362637362637,0.2637362637362637,39136.0,404.4,428.0,7251.0,136.79,0,225
6.003076923076923,-0.0755675478434837,-0.0755675478434829,0.2969230769230769,2,0.0,0.0,True,True,True,True,2,1,193,1,0.2901554404145077,0.2901554404145077,46905.0,417.11,432.0,7443.0,131.25,1,225
5.776923076923077,0.0205596200985871,0.020559620098586,0.28,2,0.0,0.0,True,True,True,True,2,1,182,1,0.2857142857142857,0.2857142857142857,37926.0,398.82,436.0,7980.0,139.71,2,225
5.727692307692307,-0.0349217944422128,-0.0349217944422137,0.2846153846153846,1,0.0,0.0,True,True,True,True,3,1,185,1,0.2918918918918919,0.2918918918918919,40930.0,423.97,438.0,7386.0,128.79,3,225
6.304615384615385,-0.0613671604835646,-0.0613671604835677,0.3046153846153846,3,0.0,0.0,True,True,True,True,3,1,198,1,0.3232323232323232,0.3232323232323232,50555.0,430.86,480.0,8376.0,143.25,4,225
6.067692307692307,-0.1119062254819422,-0.1119062254819437,0.2953846153846154,2,0.0,0.0,True,True,True,True,2,1,192,1,0.2916666666666667,0.2916666666666667,45862.0,406.37,438.0,6930.0,115.32,5,225
6.2615384615384615,-0.1056098438682873,-0.1056098438682894,0.2969230769230769,3,0.0,0.0,True,True,True,True,3,1,193,1,0.3316062176165803,0.3316062176165803,46420.0,411.18,442.0,7572.0,141.75,6,225
6.229230769230769,-0.0953329588949377,-0.0953329588949378,0.2923076923076923,4,0.0,0.0,True,True,True,True,4,1,190,1,0.231578947368421,0.231578947368421,43475.0,418.94,450.0,8019.0,144.39,7,225
5.841538461538462,-0.0177288820818115,-0.0177288820818136,0.28,3,0.0,0.0,True,True,True,True,3,1,182,1,0.2857142857142857,0.2857142857142857,37925.0,400.77,440.0,7608.0,128.68,8,225
5.9338461538461535,-0.0143729876878156,-0.0143729876878143,0.2923076923076923,2,0.0,0.0,True,True,True,True,2,1,190,1,0.2631578947368421,0.2631578947368421,45013.0,416.93,458.0,7563.0,135.96,9,225
5.841538461538462,-0.0177288820818115,-0.0177288820818136,0.28,3,0.0,0.0,True,True,True,True,3,1,182,1,0.2857142857142857,0.2857142857142857,37925.0,400.59,440.0,7617.0,127.29,10,225
5.9338461538461535,-0.0143729876878156,-0.0143729876878143,0.2923076923076923,2,0.0,0.0,True,True,True,True,2,1,190,1,0.2631578947368421,0.2631578947368421,45013.0,418.2,462.0,7464.0,138.0,11,225
6.121538461538462,-0.0943984389897572,-0.0943984389897563,0.2861538461538461,2,0.0,0.0,True,True,True,True,3,1,186,1,0.2580645161290322,0.2580645161290322,40191.0,398.51,422.0,7104.0,124.07,12,225
6.1923076923076925,-0.0393054388409146,-0.0393054388409156,0.3,3,0.0,0.0,True,True,True,True,3,1,195,1,0.3487179487179487,0.3487179487179487,48744.0,415.53,448.0,7929.0,141.89,13,225
5.810769230769231,-0.0162870401968449,-0.016287040196846,0.2892307692307692,1,0.0,0.0,True,True,True,True,1,1,188,1,0.3297872340425531,0.3297872340425531,43194.0,411.05,446.0,7833.0,144.14,14,225
5.890769230769231,-0.0938428601382287,-0.09384286013823,0.283076923076923,3,0.0,0.0,True,True,True,True,3,1,184,1,0.2826086956521739,0.2826086956521739,38775.0,396.52,426.0,7260.0,129.0,15,225
5.84,-0.0626321664756027,-0.0626321664756023,0.2938461538461538,2,0.0,0.0,True,True,True,True,2,1,191,1,0.387434554973822,0.387434554973822,47396.0,405.39,432.0,7470.0,144.57,16,225
6.243076923076923,-0.0008746689032892,-0.0008746689032893,0.3015384615384615,2,0.0,0.0,True,True,True,True,4,1,196,1,0.3061224489795918,0.3061224489795918,49157.0,412.51,436.0,7359.0,132.32,17,225
6.056923076923077,-0.0673911974201215,-0.0673911974201217,0.2876923076923077,3,0.0,0.0,True,True,True,True,4,1,187,1,0.2887700534759358,0.2887700534759358,41889.0,402.86,440.0,8031.0,144.11,18,225
6.035384615384616,-0.0760773679605294,-0.0760773679605286,0.283076923076923,3,0.0,0.0,True,True,True,True,5,1,184,1,0.2934782608695652,0.2934782608695652,39197.0,395.92,418.0,7095.0,122.86,19,225
5.941538461538461,-0.0280001662177866,-0.0280001662177875,0.2861538461538461,3,0.0,0.0,True,True,True,True,3,1,186,1,0.2795698924731182,0.2795698924731182,40924.0,401.0,434.0,7785.0,133.32,20,225
6.181538461538461,0.0002919250131732,0.0002919250131731,0.2984615384615384,4,0.0,0.0,True,True,True,True,4,1,194,1,0.2577319587628865,0.2577319587628865,47142.0,418.13,452.0,7383.0,128.36,21,225
5.533846153846154,-0.0336290523977695,-0.0336290523977716,0.2707692307692307,1,0.0,0.0,True,True,True,True,1,1,176,1,0.1931818181818181,0.1931818181818181,34767.0,392.16,442.0,7404.0,130.71,22,225
6.1292307692307695,-0.0104864041392001,-0.0104864041392003,0.2953846153846154,4,0.0,0.0,True,True,True,True,5,1,192,1,0.28125,0.28125,45701.0,415.05,450.0,8085.0,142.61,23,225
5.846153846153846,-0.065326540745277,-0.065326540745276,0.2861538461538461,2,0.0,0.0,True,True,True,True,2,1,186,1,0.2688172043010752,0.2688172043010752,42297.0,402.92,436.0,7713.0,152.29,24,225
6.287692307692308,-0.0326061166429681,-0.0326061166429684,0.3030769230769231,3,0.0,0.0,True,True,True,True,3,1,197,1,0.2842639593908629,0.2842639593908629,49996.0,420.63,440.0,7392.0,123.0,25,225
6.056923076923077,-0.0014661448764576,-0.0014661448764552,0.2892307692307692,3,0.0,0.0,True,True,True,True,4,1,188,1,0.3617021276595745,0.3617021276595745,42469.0,407.41,442.0,7770.0,140.96,26,225
6.044615384615384,0.0261672612648343,0.0261672612648366,0.2938461538461538,3,0.0,0.0,True,True,True,True,4,1,191,1,0.3455497382198952,0.3455497382198952,45563.0,407.43,436.0,7752.0,129.64,27,225
5.906153846153846,-0.0607744165034209,-0.0607744165034188,0.2876923076923077,3,0.0,0.0,True,True,True,True,3,1,187,1,0.2459893048128342,0.2459893048128342,42095.0,398.36,432.0,7092.0,125.21,28,225
5.590769230769231,-0.0729467656220226,-0.0729467656220217,0.2815384615384615,2,0.0,0.0,True,True,True,True,2,1,183,1,0.2622950819672131,0.2622950819672131,39032.0,403.09,440.0,7305.0,133.89,29,225
5.975384615384615,-0.1270837886770412,-0.1270837886770401,0.2892307692307692,3,0.0,0.0,True,True,True,True,3,1,188,1,0.2978723404255319,0.2978723404255319,42471.0,414.7,452.0,8877.0,162.39,30,225
6.110769230769231,0.0970675101211567,0.0970675101211568,0.2938461538461538,3,0.0,0.0,True,True,True,True,3,1,191,1,0.2617801047120419,0.2617801047120419,44097.0,412.32,444.0,7545.0,133.93,31,225
5.981538461538461,0.0404021151814741,0.0404021151814749,0.2815384615384615,3,0.0,0.0,True,True,True,True,4,1,183,1,0.3169398907103825,0.3169398907103825,38413.0,397.81,438.0,7320.0,129.82,32,225
6.226153846153847,-0.0741213780326641,-0.0741213780326653,0.2907692307692308,2,0.0,0.0,True,True,True,True,5,1,189,1,0.2857142857142857,0.2857142857142857,43103.0,409.57,434.0,7584.0,128.04,33,225
6.061538461538461,-0.0412564824691242,-0.0412564824691244,0.3,1,0.0,0.0,True,True,True,True,4,1,195,1,0.3487179487179487,0.3487179487179487,50044.0,412.82,438.0,8136.0,146.68,34,225
6.101538461538461,-0.0161564177805888,-0.0161564177805885,0.2938461538461538,3,0.0,0.0,True,True,True,True,4,1,191,1,0.3141361256544502,0.3141361256544502,44979.0,410.71,438.0,7323.0,121.96,35,225
6.226153846153847,-0.0462716422825702,-0.0462716422825713,0.2907692307692308,4,0.0,0.0,True,True,True,True,4,1,189,1,0.3174603174603174,0.3174603174603174,42423.0,402.09,432.0,7653.0,140.86,36,225
5.82923076923077,0.043509640247342,0.0435096402473422,0.2953846153846154,2,0.0,0.0,True,True,True,True,2,1,192,1,0.2604166666666667,0.2604166666666667,46473.0,403.26,424.0,7539.0,135.68,37,225
5.912307692307692,0.0470186265341751,0.0470186265341737,0.283076923076923,3,0.0,0.0,True,True,True,True,3,1,184,1,0.3369565217391304,0.3369565217391304,39815.0,405.94,450.0,7707.0,141.86,38,225
5.866153846153846,-0.0591910282163711,-0.0591910282163689,0.2861538461538461,3,0.0,0.0,True,True,True,True,3,1,186,1,0.2903225806451613,0.2903225806451613,41877.0,407.5,444.0,7605.0,132.32,39,225
5.873846153846154,-0.0755263615549206,-0.0755263615549199,0.2953846153846154,2,0.0,0.0,True,True,True,True,4,1,192,1,0.3020833333333333,0.3020833333333333,47195.0,424.43,464.0,8997.0,164.04,40,225
6.2784615384615385,0.1701569263086659,0.1701569263086677,0.3,1,0.0,0.0,True,True,True,True,4,1,195,1,0.3179487179487179,0.3179487179487179,48042.0,413.64,446.0,7833.0,139.0,41,225
6.155384615384615,-0.1055992288006375,-0.1055992288006373,0.2923076923076923,3,0.0,0.0,True,True,True,True,5,1,190,1,0.3157894736842105,0.3157894736842105,44499.0,404.39,434.0,7266.0,128.25,42,225
5.795384615384616,-0.1095105133124424,-0.1095105133124405,0.2907692307692308,2,0.0,0.0,True,True,True,True,3,1,189,1,0.3597883597883597,0.3597883597883597,45490.0,406.95,444.0,7626.0,136.21,43,225
6.033846153846154,-0.0022976082732182,-0.0022976082732179,0.2923076923076923,3,0.0,0.0,True,True,True,True,4,1,190,1,0.3368421052631579,0.3368421052631579,44752.0,407.99,446.0,8034.0,133.18,44,225
6.17076923076923,-0.0068299156409805,-0.0068299156409777,0.2953846153846154,2,0.0,0.0,True,True,True,True,4,1,192,1,0.2708333333333333,0.2708333333333333,45748.0,405.29,430.0,7347.0,128.14,45,225
6.266153846153846,0.0840626012291841,0.0840626012291864,0.3,3,0.0,0.0,True,True,True,True,3,1,195,1,0.2974358974358974,0.2974358974358974,47904.0,415.29,442.0,7425.0,135.57,46,225
5.827692307692308,-0.0849079520331959,-0.0849079520331934,0.2892307692307692,3,0.0,0.0,True,True,True,True,3,1,188,1,0.2659574468085106,0.2659574468085106,42719.0,399.64,426.0,7164.0,131.04,47,225
6.167692307692308,-0.0278145825615297,-0.0278145825615315,0.2861538461538461,3,0.0,0.0,True,True,True,True,4,1,186,1,0.3118279569892473,0.3118279569892473,40443.0,405.46,446.0,7974.0,144.75,48,225
5.884615384615385,0.0183149251029766,0.0183149251029755,0.2861538461538461,2,0.0,0.0,True,True,True,True,2,1,186,1,0.2258064516129032,0.2258064516129032,41339.0,402.84,440.0,7617.0,136.14,49,225
5.841538461538462,-0.0177288820818115,-0.0177288820818136,0.28,3,0.0,0.0,True,True,True,True,3,1,182,1,0.2857142857142857,0.2857142857142857,37925.0,399.08,434.0,7437.0,120.46,50,225
5.9338461538461535,-0.0143729876878156,-0.0143729876878143,0.2923076923076923,2,0.0,0.0,True,True,True,True,2,1,190,1,0.2631578947368421,0.2631578947368421,45013.0,417.3,460.0,7557.0,129.43,51,225
6.121538461538462,-0.0943984389897572,-0.0943984389897563,0.2861538461538461,2,0.0,0.0,True,True,True,True,3,1,186,1,0.2580645161290322,0.2580645161290322,40191.0,400.46,424.0,7155.0,123.86,52,225
6.1923076923076925,-0.0393054388409146,-0.0393054388409156,0.3,3,0.0,0.0,True,True,True,True,3,1,195,1,0.3487179487179487,0.3487179487179487,48744.0,414.95,444.0,7908.0,134.25,53,225
5.810769230769231,-0.0162870401968449,-0.016287040196846,0.2892307692307692,1,0.0,0.0,True,True,True,True,1,1,188,1,0.3297872340425531,0.3297872340425531,43194.0,413.98,454.0,8043.0,149.68,54,225
5.890769230769231,-0.0938428601382287,-0.09384286013823,0.283076923076923,3,0.0,0.0,True,True,True,True,3,1,184,1,0.2826086956521739,0.2826086956521739,38775.0,398.34,424.0,7191.0,121.32,55,225
5.84,-0.0626321664756027,-0.0626321664756023,0.2938461538461538,2,0.0,0.0,True,True,True,True,2,1,191,1,0.387434554973822,0.387434554973822,47396.0,405.17,432.0,7581.0,144.75,56,225
6.243076923076923,-0.0008746689032892,-0.0008746689032893,0.3015384615384615,2,0.0,0.0,True,True,True,True,4,1,196,1,0.3061224489795918,0.3061224489795918,49157.0,412.71,438.0,7434.0,132.21,57,225
6.056923076923077,-0.0673911974201215,-0.0673911974201217,0.2876923076923077,3,0.0,0.0,True,True,True,True,4,1,187,1,0.2887700534759358,0.2887700534759358,41889.0,405.52,446.0,7875.0,147.36,58,225
6.035384615384616,-0.0760773679605294,-0.0760773679605286,0.283076923076923,3,0.0,0.0,True,True,True,True,5,1,184,1,0.2934782608695652,0.2934782608695652,39197.0,391.48,418.0,7179.0,126.96,59,225
