average_node_connectivity,degree_assortativity_coefficient,degree_pearson_correlation_coefficient,density,edge_connectivity,flow_hierarchy,global_reaching_centrality,is_aperiodic,is_attracting_component,is_semiconnected,is_strongly_connected,node_connectivity,number_attracting_components,number_of_edges,number_strongly_connected_components,overall_reciprocity,reciprocity,s_metric,avg_transceivers,max_transceivers,sum_slots,avg_max_slot,set_id,n_requests
5.708994708994709,-0.0252161900813517,-0.0252161900813514,0.2605820105820106,2,0.0,0.0,True,True,True,True,4,1,197,1,0.2538071065989847,0.2538071065989847,43095.0,411.46,434.0,7632.0,155.3,74,225
5.123015873015873,-0.0931712467149799,-0.0931712467149809,0.2394179894179894,1,0.0,0.0,True,True,True,True,1,1,181,1,0.2762430939226519,0.2762430939226519,33438.0,393.53,430.0,7524.0,141.55,75,225
6.124338624338624,-0.0561389037358136,-0.0561389037358116,0.2645502645502645,2,0.0,0.0,True,True,True,True,2,1,200,1,0.33,0.33,43410.0,418.53,444.0,8094.0,161.71,76,225
5.689153439153439,-0.0524425192580176,-0.0524425192580168,0.2592592592592592,3,0.0,0.0,True,True,True,True,3,1,196,1,0.2244897959183673,0.2244897959183673,43297.0,412.16,432.0,8007.0,145.39,77,225
5.78968253968254,0.0090709540546793,0.0090709540546797,0.2592592592592592,2,0.0,0.0,True,True,True,True,2,1,196,1,0.2142857142857142,0.2142857142857142,41769.0,413.38,436.0,7785.0,150.7,78,225
5.912698412698413,-0.0659077264255822,-0.0659077264255821,0.2658730158730158,3,0.0,0.0,True,True,True,True,3,1,201,1,0.2686567164179104,0.2686567164179104,46036.0,419.65,442.0,7785.0,148.39,79,225
5.842592592592593,0.0942077356283621,0.0942077356283646,0.2552910052910053,3,0.0,0.0,True,True,True,True,3,1,193,1,0.2176165803108808,0.2176165803108808,39012.0,413.44,442.0,8229.0,162.11,80,225
5.849206349206349,0.0337583186061881,0.0337583186061883,0.2579365079365079,3,0.0,0.0,True,True,True,True,3,1,195,1,0.2666666666666666,0.2666666666666666,41472.0,411.76,440.0,8205.0,157.39,81,225
5.522486772486772,-0.0523830715720203,-0.0523830715720196,0.2552910052910053,3,0.0,0.0,True,True,True,True,3,1,193,1,0.3005181347150259,0.3005181347150259,42044.0,410.56,440.0,7725.0,151.39,82,225
5.764550264550264,0.0134686055033044,0.0134686055033042,0.2566137566137566,3,0.0,0.0,True,True,True,True,3,1,194,1,0.2886597938144329,0.2886597938144329,40543.0,410.64,436.0,7959.0,144.88,83,225
5.496031746031746,0.0032988072089059,0.0032988072089058,0.2513227513227513,3,0.0,0.0,True,True,True,True,4,1,190,1,0.2105263157894736,0.2105263157894736,39038.0,408.17,440.0,8304.0,165.73,84,225
5.298941798941799,-0.0110509831698475,-0.0110509831698466,0.2433862433862433,2,0.0,0.0,True,True,True,True,2,1,184,1,0.217391304347826,0.217391304347826,34802.0,400.5,444.0,8016.0,165.22,85,225
5.6838624338624335,-0.0608929719582598,-0.0608929719582595,0.2592592592592592,2,0.0,0.0,True,True,True,True,3,1,196,1,0.2755102040816326,0.2755102040816326,41326.0,414.61,438.0,7737.0,147.91,86,225
5.703703703703703,-0.0937275255105125,-0.093727525510511,0.2632275132275132,2,0.0,0.0,True,True,True,True,2,1,199,1,0.3115577889447236,0.3115577889447236,44554.0,414.98,434.0,7680.0,153.62,87,225
5.9907407407407405,0.0616511087090867,0.0616511087090859,0.2658730158730158,3,0.0,0.0,True,True,True,True,3,1,201,1,0.2288557213930348,0.2288557213930348,44524.0,417.41,438.0,8109.0,161.93,88,225
5.664021164021164,-0.0061320670082892,-0.0061320670082876,0.2566137566137566,3,0.0,0.0,True,True,True,True,3,1,194,1,0.2371134020618556,0.2371134020618556,40116.0,414.06,448.0,8091.0,157.65,89,225
5.3201058201058204,-0.0629496706869912,-0.0629496706869877,0.246031746031746,1,0.0,0.0,True,True,True,True,2,1,186,1,0.2473118279569892,0.2473118279569892,36504.0,400.36,434.0,7905.0,148.5,90,225
5.845238095238095,0.0572589469010368,0.0572589469010376,0.2658730158730158,1,0.0,0.0,True,True,True,True,1,1,201,1,0.2288557213930348,0.2288557213930348,44168.0,425.14,452.0,8574.0,163.76,91,225
5.419312169312169,-0.0336718925810322,-0.0336718925810314,0.246031746031746,3,0.0,0.0,True,True,True,True,3,1,186,1,0.2903225806451613,0.2903225806451613,37513.0,400.2,438.0,7986.0,147.62,92,225
5.923280423280423,-0.0211971743708028,-0.0211971743708026,0.2605820105820106,3,0.0,0.0,True,True,True,True,3,1,197,1,0.2944162436548223,0.2944162436548223,42486.0,417.83,442.0,7731.0,148.39,93,225
5.421957671957672,-0.0780969603583786,-0.0780969603583785,0.2579365079365079,2,0.0,0.0,True,True,True,True,2,1,195,1,0.2871794871794871,0.2871794871794871,44032.0,414.84,434.0,7848.0,141.15,94,225
5.869047619047619,-0.0757838552178888,-0.0757838552178893,0.2579365079365079,2,0.0,0.0,True,True,True,True,2,1,195,1,0.2461538461538461,0.2461538461538461,41259.0,410.85,432.0,7845.0,155.2,95,225
5.777777777777778,-0.0153407669152753,-0.0153407669152751,0.2539682539682539,3,0.0,0.0,True,True,True,True,3,1,192,1,0.2395833333333333,0.2395833333333333,39401.0,405.99,430.0,7641.0,138.26,96,225
5.572751322751323,-0.0244031570512599,-0.0244031570512598,0.2579365079365079,2,0.0,0.0,True,True,True,True,2,1,195,1,0.2666666666666666,0.2666666666666666,40926.0,414.2,442.0,8448.0,162.33,97,225
5.767195767195767,-0.0466095444267082,-0.0466095444267054,0.2552910052910053,3,0.0,0.0,True,True,True,True,4,1,193,1,0.1968911917098445,0.1968911917098445,38992.0,413.71,444.0,7836.0,144.55,98,225
5.482804232804233,-0.083247744355298,-0.0832477443552963,0.2513227513227513,2,0.0,0.0,True,True,True,True,2,1,190,1,0.1894736842105263,0.1894736842105263,37854.0,404.59,436.0,7617.0,163.17,99,225
5.970899470899471,-0.0422882865974855,-0.0422882865974864,0.2711640211640211,3,0.0,0.0,True,True,True,True,3,1,205,1,0.2536585365853658,0.2536585365853658,48479.0,453.25,482.0,8562.0,159.95,0,250
6.35978835978836,0.0602985236100492,0.0602985236100503,0.2791005291005291,3,0.0,0.0,True,True,True,True,4,1,211,1,0.2748815165876777,0.2748815165876777,51303.0,452.77,474.0,8523.0,159.7,1,250
6.144179894179894,0.0101351048950755,0.0101351048950743,0.2751322751322751,2,0.0,0.0,True,True,True,True,4,1,208,1,0.2980769230769231,0.2980769230769231,49042.0,447.57,484.0,8379.0,156.04,2,250
6.328042328042328,-0.0691492878591657,-0.0691492878591664,0.2896825396825397,3,0.0,0.0,True,True,True,True,4,1,219,1,0.3744292237442922,0.3744292237442922,58905.0,478.6,492.0,8862.0,162.88,3,250
6.805555555555555,-0.0827556176803153,-0.0827556176803168,0.2989417989417989,3,0.0,0.0,True,True,True,True,3,1,226,1,0.3097345132743362,0.3097345132743362,64211.0,476.9,520.0,9510.0,190.39,4,250
6.417989417989418,-0.0731519274020675,-0.0731519274020666,0.2883597883597883,1,0.0,0.0,True,True,True,True,1,1,218,1,0.3761467889908257,0.3761467889908257,59067.0,458.72,494.0,9429.0,201.73,5,250
6.042328042328043,-0.0301807451736763,-0.0301807451736743,0.2777777777777778,1,0.0,0.0,True,True,True,True,4,1,210,1,0.2571428571428571,0.2571428571428571,49707.0,447.97,480.0,8868.0,161.23,6,250
6.055555555555555,-0.0053286066909212,-0.0053286066909225,0.2764550264550264,2,0.0,0.0,True,True,True,True,2,1,209,1,0.3062200956937799,0.3062200956937799,52429.0,471.05,514.0,9306.0,181.39,7,250
6.472222222222222,0.0186743759099263,0.0186743759099272,0.287037037037037,3,0.0,0.0,True,True,True,True,4,1,217,1,0.2949308755760368,0.2949308755760368,56417.0,462.17,490.0,8859.0,169.9,8,250
6.142857142857143,0.0475298243380988,0.0475298243380982,0.2724867724867725,3,0.0,0.0,True,True,True,True,3,1,206,1,0.3009708737864077,0.3009708737864077,48027.0,450.14,484.0,9021.0,182.41,9,250
6.472222222222222,0.0186743759099263,0.0186743759099272,0.287037037037037,3,0.0,0.0,True,True,True,True,4,1,217,1,0.2949308755760368,0.2949308755760368,56417.0,461.1,494.0,9057.0,187.79,10,250
6.142857142857143,0.0475298243380988,0.0475298243380982,0.2724867724867725,3,0.0,0.0,True,True,True,True,3,1,206,1,0.3009708737864077,0.3009708737864077,48027.0,450.61,486.0,9156.0,189.51,11,250
6.011904761904762,0.0410640706872912,0.0410640706872914,0.2711640211640211,1,0.0,0.0,True,True,True,True,4,1,205,1,0.2439024390243902,0.2439024390243902,49027.0,446.21,482.0,8697.0,159.62,12,250
6.525132275132275,-0.0271079628126662,-0.0271079628126658,0.2923280423280423,4,0.0,0.0,True,True,True,True,4,1,221,1,0.2624434389140271,0.2624434389140271,60065.0,465.68,498.0,9360.0,183.62,13,250
6.33994708994709,0.0247441233874401,0.0247441233874382,0.2857142857142857,3,0.0,0.0,True,True,True,True,3,1,216,1,0.2777777777777778,0.2777777777777778,56150.0,460.51,490.0,8820.0,174.4,14,250
5.813492063492063,-0.0584463377102442,-0.0584463377102442,0.2698412698412698,1,0.0,0.0,True,True,True,True,3,1,204,1,0.3039215686274509,0.3039215686274509,47325.0,440.33,478.0,8193.0,143.78,15,250
6.7407407407407405,-0.0079749081171272,-0.0079749081171246,0.2883597883597883,4,0.0,0.0,True,True,True,True,4,1,218,1,0.3302752293577982,0.3302752293577982,55989.0,459.05,484.0,8994.0,182.71,16,250
6.351851851851852,-0.0280978291716079,-0.0280978291716065,0.2817460317460317,4,0.0,0.0,True,True,True,True,4,1,213,1,0.2629107981220657,0.2629107981220657,54056.0,448.5,476.0,8895.0,167.01,17,250
6.330687830687831,-0.0564723520851631,-0.0564723520851634,0.2817460317460317,2,0.0,0.0,True,True,True,True,2,1,213,1,0.2629107981220657,0.2629107981220657,53464.0,451.87,482.0,8442.0,166.57,18,250
6.517195767195767,-0.0874032994837648,-0.0874032994837657,0.2896825396825397,3,0.0,0.0,True,True,True,True,3,1,219,1,0.2831050228310502,0.2831050228310502,59034.0,461.94,490.0,8877.0,168.59,19,250
6.408730158730159,0.0537631076038596,0.0537631076038609,0.2777777777777778,4,0.0,0.0,True,True,True,True,4,1,210,1,0.238095238095238,0.238095238095238,49916.0,457.26,494.0,9243.0,185.52,20,250
6.419312169312169,0.0434460907029616,0.0434460907029616,0.2817460317460317,3,0.0,0.0,True,True,True,True,4,1,213,1,0.272300469483568,0.272300469483568,54451.0,451.71,486.0,9093.0,171.77,21,250
6.12037037037037,-0.0136662259066066,-0.0136662259066071,0.2777777777777778,3,0.0,0.0,True,True,True,True,3,1,210,1,0.3047619047619048,0.3047619047619048,52917.0,452.52,490.0,8778.0,168.91,22,250
6.46957671957672,0.0181235984737164,0.0181235984737161,0.2857142857142857,3,0.0,0.0,True,True,True,True,3,1,216,1,0.3055555555555556,0.3055555555555556,55645.0,459.51,488.0,9111.0,178.79,23,250
5.965608465608466,0.0472898939475079,0.0472898939475094,0.2698412698412698,3,0.0,0.0,True,True,True,True,4,1,204,1,0.2254901960784313,0.2254901960784313,47765.0,444.72,488.0,8967.0,183.66,24,250
5.833333333333333,-0.0346583014426179,-0.0346583014426184,0.2658730158730158,2,0.0,0.0,True,True,True,True,2,1,201,1,0.2288557213930348,0.2288557213930348,45085.0,439.23,484.0,8745.0,178.35,25,250
6.178571428571429,-0.0403238212852837,-0.0403238212852885,0.2764550264550264,3,0.0,0.0,True,True,True,True,3,1,209,1,0.2966507177033493,0.2966507177033493,49231.0,449.65,478.0,8595.0,162.55,26,250
6.395502645502646,-0.1089684777109956,-0.1089684777109944,0.2883597883597883,3,0.0,0.0,True,True,True,True,3,1,218,1,0.3302752293577982,0.3302752293577982,57444.0,460.33,492.0,8814.0,185.56,27,250
6.592592592592593,0.0336454865157559,0.0336454865157566,0.2923280423280423,3,0.0,0.0,True,True,True,True,3,1,221,1,0.253393665158371,0.253393665158371,58393.0,460.02,484.0,8847.0,169.13,28,250
6.46957671957672,-0.0316633472582721,-0.0316633472582691,0.2843915343915344,4,0.0,0.0,True,True,True,True,4,1,215,1,0.2511627906976744,0.2511627906976744,53015.0,459.12,494.0,8724.0,156.59,29,250
6.042328042328043,-0.0762377012988746,-0.0762377012988765,0.2724867724867725,1,0.0,0.0,True,True,True,True,3,1,206,1,0.2718446601941747,0.2718446601941747,49169.0,450.7,496.0,9132.0,164.85,30,250
6.420634920634921,0.0089768473915679,0.0089768473915685,0.291005291005291,1,0.0,0.0,True,True,True,True,1,1,220,1,0.2545454545454545,0.2545454545454545,58060.0,468.16,502.0,9492.0,191.67,31,250
6.084656084656085,-0.0691718921337509,-0.0691718921337529,0.2724867724867725,4,0.0,0.0,True,True,True,True,4,1,206,1,0.3495145631067961,0.3495145631067961,50070.0,442.5,476.0,8535.0,159.48,32,250
6.449735449735449,-0.07627322005124,-0.0762732200512381,0.2830687830687831,3,0.0,0.0,True,True,True,True,3,1,214,1,0.308411214953271,0.308411214953271,54358.0,459.53,492.0,8829.0,174.48,33,250
6.14021164021164,-0.0749929347008332,-0.074992934700831,0.2830687830687831,2,0.0,0.0,True,True,True,True,3,1,214,1,0.3271028037383177,0.3271028037383177,56397.0,455.45,480.0,8844.0,164.34,34,250
6.473544973544974,0.0149713738709552,0.014971373870954,0.2817460317460317,4,0.0,0.0,True,True,True,True,4,1,213,1,0.2347417840375587,0.2347417840375587,52842.0,452.17,482.0,8847.0,180.18,35,250
6.378306878306878,-0.05468874541695,-0.0546887454169508,0.2777777777777778,4,0.0,0.0,True,True,True,True,4,1,210,1,0.2761904761904762,0.2761904761904762,50752.0,440.01,464.0,8490.0,159.73,36,250
6.253968253968254,-0.0078661769247886,-0.0078661769247887,0.2817460317460317,3,0.0,0.0,True,True,True,True,3,1,213,1,0.3192488262910798,0.3192488262910798,52819.0,449.61,476.0,8745.0,174.91,37,250
6.248677248677248,-0.0496509456231591,-0.0496509456231577,0.2764550264550264,4,0.0,0.0,True,True,True,True,4,1,209,1,0.200956937799043,0.200956937799043,49489.0,448.56,484.0,8688.0,158.49,38,250
6.103174603174603,-0.112553196641437,-0.1125531966414344,0.2764550264550264,3,0.0,0.0,True,True,True,True,3,1,209,1,0.2392344497607655,0.2392344497607655,50352.0,445.51,480.0,8505.0,176.85,39,250
6.472222222222222,0.0186743759099263,0.0186743759099272,0.287037037037037,3,0.0,0.0,True,True,True,True,4,1,217,1,0.2949308755760368,0.2949308755760368,56417.0,462.43,498.0,8877.0,181.61,40,250
6.142857142857143,0.0475298243380988,0.0475298243380982,0.2724867724867725,3,0.0,0.0,True,True,True,True,3,1,206,1,0.3009708737864077,0.3009708737864077,48027.0,445.74,478.0,9006.0,176.71,41,250
6.011904761904762,0.0410640706872912,0.0410640706872914,0.2711640211640211,1,0.0,0.0,True,True,True,True,4,1,205,1,0.2439024390243902,0.2439024390243902,49027.0,443.11,476.0,8259.0,152.82,42,250
6.525132275132275,-0.0271079628126662,-0.0271079628126658,0.2923280423280423,4,0.0,0.0,True,True,True,True,4,1,221,1,0.2624434389140271,0.2624434389140271,60065.0,464.73,494.0,9198.0,182.63,43,250
6.33994708994709,0.0247441233874401,0.0247441233874382,0.2857142857142857,3,0.0,0.0,True,True,True,True,3,1,216,1,0.2777777777777778,0.2777777777777778,56150.0,461.03,490.0,8841.0,176.96,44,250
5.813492063492063,-0.0584463377102442,-0.0584463377102442,0.2698412698412698,1,0.0,0.0,True,True,True,True,3,1,204,1,0.3039215686274509,0.3039215686274509,47325.0,441.77,480.0,8130.0,144.84,45,250
6.7407407407407405,-0.0079749081171272,-0.0079749081171246,0.2883597883597883,4,0.0,0.0,True,True,True,True,4,1,218,1,0.3302752293577982,0.3302752293577982,55989.0,457.56,480.0,8841.0,172.21,46,250
6.351851851851852,-0.0280978291716079,-0.0280978291716065,0.2817460317460317,4,0.0,0.0,True,True,True,True,4,1,213,1,0.2629107981220657,0.2629107981220657,54056.0,450.45,480.0,8964.0,172.65,47,250
6.330687830687831,-0.0564723520851631,-0.0564723520851634,0.2817460317460317,2,0.0,0.0,True,True,True,True,2,1,213,1,0.2629107981220657,0.2629107981220657,53464.0,450.27,478.0,8274.0,163.76,48,250
6.517195767195767,-0.0874032994837648,-0.0874032994837657,0.2896825396825397,3,0.0,0.0,True,True,True,True,3,1,219,1,0.2831050228310502,0.2831050228310502,59034.0,462.75,492.0,9012.0,166.28,49,250
6.408730158730159,0.0537631076038596,0.0537631076038609,0.2777777777777778,4,0.0,0.0,True,True,True,True,4,1,210,1,0.238095238095238,0.238095238095238,49916.0,456.49,494.0,9150.0,182.45,50,250
6.419312169312169,0.0434460907029616,0.0434460907029616,0.2817460317460317,3,0.0,0.0,True,True,True,True,4,1,213,1,0.272300469483568,0.272300469483568,54451.0,451.2,482.0,9021.0,172.21,51,250
6.12037037037037,-0.0136662259066066,-0.0136662259066071,0.2777777777777778,3,0.0,0.0,True,True,True,True,3,1,210,1,0.3047619047619048,0.3047619047619048,52917.0,452.69,492.0,8718.0,162.51,52,250
6.46957671957672,0.0181235984737164,0.0181235984737161,0.2857142857142857,3,0.0,0.0,True,True,True,True,3,1,216,1,0.3055555555555556,0.3055555555555556,55645.0,460.79,490.0,8991.0,169.68,53,250
5.965608465608466,0.0472898939475079,0.0472898939475094,0.2698412698412698,3,0.0,0.0,True,True,True,True,4,1,204,1,0.2254901960784313,0.2254901960784313,47765.0,445.49,490.0,8997.0,174.04,54,250
5.833333333333333,-0.0346583014426179,-0.0346583014426184,0.2658730158730158,2,0.0,0.0,True,True,True,True,2,1,201,1,0.2288557213930348,0.2288557213930348,45085.0,442.1,488.0,8796.0,179.2,55,250
6.178571428571429,-0.0403238212852837,-0.0403238212852885,0.2764550264550264,3,0.0,0.0,True,True,True,True,3,1,209,1,0.2966507177033493,0.2966507177033493,49231.0,450.95,482.0,8637.0,162.99,56,250
6.395502645502646,-0.1089684777109956,-0.1089684777109944,0.2883597883597883,3,0.0,0.0,True,True,True,True,3,1,218,1,0.3302752293577982,0.3302752293577982,57444.0,458.98,488.0,8892.0,181.61,57,250
6.592592592592593,0.0336454865157559,0.0336454865157566,0.2923280423280423,3,0.0,0.0,True,True,True,True,3,1,221,1,0.253393665158371,0.253393665158371,58393.0,460.85,486.0,9033.0,177.48,58,250
6.46957671957672,-0.0316633472582721,-0.0316633472582691,0.2843915343915344,4,0.0,0.0,True,True,True,True,4,1,215,1,0.2511627906976744,0.2511627906976744,53015.0,456.58,488.0,8580.0,155.16,59,250
6.042328042328043,-0.0762377012988746,-0.0762377012988765,0.2724867724867725,1,0.0,0.0,True,True,True,True,3,1,206,1,0.2718446601941747,0.2718446601941747,49169.0,448.79,490.0,8823.0,160.46,60,250
6.420634920634921,0.0089768473915679,0.0089768473915685,0.291005291005291,1,0.0,0.0,True,True,True,True,1,1,220,1,0.2545454545454545,0.2545454545454545,58060.0,466.0,496.0,9534.0,185.96,61,250
6.084656084656085,-0.0691718921337509,-0.0691718921337529,0.2724867724867725,4,0.0,0.0,True,True,True,True,4,1,206,1,0.3495145631067961,0.3495145631067961,50070.0,443.84,480.0,8385.0,156.4,62,250
6.449735449735449,-0.07627322005124,-0.0762732200512381,0.2830687830687831,3,0.0,0.0,True,True,True,True,3,1,214,1,0.308411214953271,0.308411214953271,54358.0,458.58,490.0,8736.0,168.91,63,250
6.14021164021164,-0.0749929347008332,-0.074992934700831,0.2830687830687831,2,0.0,0.0,True,True,True,True,3,1,214,1,0.3271028037383177,0.3271028037383177,56397.0,456.39,482.0,8841.0,165.18,64,250
6.473544973544974,0.0149713738709552,0.014971373870954,0.2817460317460317,4,0.0,0.0,True,True,True,True,4,1,213,1,0.2347417840375587,0.2347417840375587,52842.0,452.28,482.0,8799.0,179.52,65,250
6.378306878306878,-0.05468874541695,-0.0546887454169508,0.2777777777777778,4,0.0,0.0,True,True,True,True,4,1,210,1,0.2761904761904762,0.2761904761904762,50752.0,442.86,470.0,8529.0,163.32,66,250
6.253968253968254,-0.0078661769247886,-0.0078661769247887,0.2817460317460317,3,0.0,0.0,True,True,True,True,3,1,213,1,0.3192488262910798,0.3192488262910798,52819.0,450.06,478.0,9105.0,190.83,67,250
6.248677248677248,-0.0496509456231591,-0.0496509456231577,0.2764550264550264,4,0.0,0.0,True,True,True,True,4,1,209,1,0.200956937799043,0.200956937799043,49489.0,453.85,498.0,9030.0,167.09,68,250
6.103174603174603,-0.112553196641437,-0.1125531966414344,0.2764550264550264,3,0.0,0.0,True,True,True,True,3,1,209,1,0.2392344497607655,0.2392344497607655,50352.0,447.42,484.0,8592.0,177.4,69,250
6.472222222222222,0.0186743759099263,0.0186743759099272,0.287037037037037,3,0.0,0.0,True,True,True,True,4,1,217,1,0.2949308755760368,0.2949308755760368,56417.0,458.61,490.0,8961.0,185.56,70,250
6.142857142857143,0.0475298243380988,0.0475298243380982,0.2724867724867725,3,0.0,0.0,True,True,True,True,3,1,206,1,0.3009708737864077,0.3009708737864077,48027.0,448.33,484.0,9042.0,182.23,71,250
6.011904761904762,0.0410640706872912,0.0410640706872914,0.2711640211640211,1,0.0,0.0,True,True,True,True,4,1,205,1,0.2439024390243902,0.2439024390243902,49027.0,444.75,480.0,8466.0,153.55,72,250
6.525132275132275,-0.0271079628126662,-0.0271079628126658,0.2923280423280423,4,0.0,0.0,True,True,True,True,4,1,221,1,0.2624434389140271,0.2624434389140271,60065.0,465.41,494.0,9171.0,183.51,73,250
6.33994708994709,0.0247441233874401,0.0247441233874382,0.2857142857142857,3,0.0,0.0,True,True,True,True,3,1,216,1,0.2777777777777778,0.2777777777777778,56150.0,459.78,486.0,8832.0,175.87,74,250
5.813492063492063,-0.0584463377102442,-0.0584463377102442,0.2698412698412698,1,0.0,0.0,True,True,True,True,3,1,204,1,0.3039215686274509,0.3039215686274509,47325.0,438.95,472.0,8049.0,141.48,75,250
6.7407407407407405,-0.0079749081171272,-0.0079749081171246,0.2883597883597883,4,0.0,0.0,True,True,True,True,4,1,218,1,0.3302752293577982,0.3302752293577982,55989.0,457.91,480.0,8763.0,181.1,76,250
6.351851851851852,-0.0280978291716079,-0.0280978291716065,0.2817460317460317,4,0.0,0.0,True,True,True,True,4,1,213,1,0.2629107981220657,0.2629107981220657,54056.0,449.96,478.0,8895.0,167.27,77,250
6.330687830687831,-0.0564723520851631,-0.0564723520851634,0.2817460317460317,2,0.0,0.0,True,True,True,True,2,1,213,1,0.2629107981220657,0.2629107981220657,53464.0,450.84,480.0,8310.0,162.15,78,250
6.517195767195767,-0.0874032994837648,-0.0874032994837657,0.2896825396825397,3,0.0,0.0,True,True,True,True,3,1,219,1,0.2831050228310502,0.2831050228310502,59034.0,461.72,490.0,8973.0,164.93,79,250
6.408730158730159,0.0537631076038596,0.0537631076038609,0.2777777777777778,4,0.0,0.0,True,True,True,True,4,1,210,1,0.238095238095238,0.238095238095238,49916.0,455.0,490.0,9045.0,180.66,80,250
6.419312169312169,0.0434460907029616,0.0434460907029616,0.2817460317460317,3,0.0,0.0,True,True,True,True,4,1,213,1,0.272300469483568,0.272300469483568,54451.0,450.51,484.0,8778.0,167.71,81,250
6.12037037037037,-0.0136662259066066,-0.0136662259066071,0.2777777777777778,3,0.0,0.0,True,True,True,True,3,1,210,1,0.3047619047619048,0.3047619047619048,52917.0,450.08,486.0,8631.0,158.01,82,250
6.46957671957672,0.0181235984737164,0.0181235984737161,0.2857142857142857,3,0.0,0.0,True,True,True,True,3,1,216,1,0.3055555555555556,0.3055555555555556,55645.0,459.26,488.0,9111.0,173.52,83,250
5.965608465608466,0.0472898939475079,0.0472898939475094,0.2698412698412698,3,0.0,0.0,True,True,True,True,4,1,204,1,0.2254901960784313,0.2254901960784313,47765.0,444.05,488.0,8934.0,184.68,84,250
5.833333333333333,-0.0346583014426179,-0.0346583014426184,0.2658730158730158,2,0.0,0.0,True,True,True,True,2,1,201,1,0.2288557213930348,0.2288557213930348,45085.0,441.46,490.0,8700.0,179.01,85,250
6.178571428571429,-0.0403238212852837,-0.0403238212852885,0.2764550264550264,3,0.0,0.0,True,True,True,True,3,1,209,1,0.2966507177033493,0.2966507177033493,49231.0,450.61,480.0,8598.0,171.37,86,250
6.395502645502646,-0.1089684777109956,-0.1089684777109944,0.2883597883597883,3,0.0,0.0,True,True,True,True,3,1,218,1,0.3302752293577982,0.3302752293577982,57444.0,458.66,488.0,8880.0,180.0,87,250
6.592592592592593,0.0336454865157559,0.0336454865157566,0.2923280423280423,3,0.0,0.0,True,True,True,True,3,1,221,1,0.253393665158371,0.253393665158371,58393.0,458.6,482.0,8793.0,173.96,88,250
6.46957671957672,-0.0316633472582721,-0.0316633472582691,0.2843915343915344,4,0.0,0.0,True,True,True,True,4,1,215,1,0.2511627906976744,0.2511627906976744,53015.0,457.69,492.0,8556.0,158.38,89,250
6.042328042328043,-0.0762377012988746,-0.0762377012988765,0.2724867724867725,1,0.0,0.0,True,True,True,True,3,1,206,1,0.2718446601941747,0.2718446601941747,49169.0,448.31,492.0,8973.0,163.98,90,250
6.420634920634921,0.0089768473915679,0.0089768473915685,0.291005291005291,1,0.0,0.0,True,True,True,True,1,1,220,1,0.2545454545454545,0.2545454545454545,58060.0,468.0,500.0,9315.0,177.04,91,250
6.084656084656085,-0.0691718921337509,-0.0691718921337529,0.2724867724867725,4,0.0,0.0,True,True,True,True,4,1,206,1,0.3495145631067961,0.3495145631067961,50070.0,444.17,480.0,8460.0,160.13,92,250
6.449735449735449,-0.07627322005124,-0.0762732200512381,0.2830687830687831,3,0.0,0.0,True,True,True,True,3,1,214,1,0.308411214953271,0.308411214953271,54358.0,458.54,490.0,8808.0,174.15,93,250
6.14021164021164,-0.0749929347008332,-0.074992934700831,0.2830687830687831,2,0.0,0.0,True,True,True,True,3,1,214,1,0.3271028037383177,0.3271028037383177,56397.0,457.1,484.0,8814.0,168.44,94,250
6.473544973544974,0.0149713738709552,0.014971373870954,0.2817460317460317,4,0.0,0.0,True,True,True,True,4,1,213,1,0.2347417840375587,0.2347417840375587,52842.0,452.35,482.0,8760.0,178.61,95,250
6.378306878306878,-0.05468874541695,-0.0546887454169508,0.2777777777777778,4,0.0,0.0,True,True,True,True,4,1,210,1,0.2761904761904762,0.2761904761904762,50752.0,441.44,468.0,8523.0,158.52,96,250
6.253968253968254,-0.0078661769247886,-0.0078661769247887,0.2817460317460317,3,0.0,0.0,True,True,True,True,3,1,213,1,0.3192488262910798,0.3192488262910798,52819.0,452.38,480.0,8829.0,175.1,97,250
6.248677248677248,-0.0496509456231591,-0.0496509456231577,0.2764550264550264,4,0.0,0.0,True,True,True,True,4,1,209,1,0.200956937799043,0.200956937799043,49489.0,452.82,492.0,8931.0,165.84,98,250
6.103174603174603,-0.112553196641437,-0.1125531966414344,0.2764550264550264,3,0.0,0.0,True,True,True,True,3,1,209,1,0.2392344497607655,0.2392344497607655,50352.0,446.24,482.0,8508.0,174.37,99,250
6.58994708994709,-0.0599900761522833,-0.0599900761522825,0.2962962962962963,3,0.0,0.0,True,True,True,True,3,1,224,1,0.2946428571428571,0.2946428571428571,63484.0,490.39,526.0,9384.0,175.79,0,275
7.064814814814815,0.0214228408775701,0.0214228408775721,0.3082010582010582,3,0.0,0.0,True,True,True,True,5,1,233,1,0.2746781115879828,0.2746781115879828,67681.0,498.93,522.0,9069.0,167.38,1,275
6.878306878306878,0.0405913926180333,0.0405913926180335,0.3015873015873015,3,0.0,0.0,True,True,True,True,4,1,228,1,0.3070175438596491,0.3070175438596491,63759.0,491.99,536.0,9414.0,190.98,2,275
6.829365079365079,-0.0402088659685119,-0.0402088659685102,0.3095238095238095,4,0.0,0.0,True,True,True,True,4,1,234,1,0.3675213675213675,0.3675213675213675,70098.0,517.73,534.0,9651.0,180.0,3,275
