topology,n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,avg_transceivers_node_26,avg_transceivers_node_27,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,max_transceivers_node_26,max_transceivers_node_27,avg_transceivers,max_transceivers,sum_slots,avg_max_slot,average_node_connectivity,degree_assortativity_coefficient,degree_pearson_correlation_coefficient,density,edge_connectivity,flow_hierarchy,global_reaching_centrality,is_aperiodic,is_attracting_component,is_multigraphical,is_pseudographical,is_semiconnected,is_strongly_connected,is_weakly_connected,node_connectivity,number_attracting_components,number_of_edges,number_of_isolates,number_of_nodes,number_strongly_connected_components,number_weakly_connected_components,overall_reciprocity,reciprocity,s_metric,wiener_index
euro28,150.0,10.0,11.45644599303136,14.45993031358885,12.696864111498256,10.0,5.0,11.0,10.45993031358885,15.53658536585366,5.0,16.21602787456446,4.452961672473868,20.121951219512194,10.83623693379791,10.954703832752614,11.83623693379791,7.0,7.0,8.0,12.53658536585366,7.665505226480836,13.874564459930314,7.0,9.0,6.0,9.0,12.0,10.54006968641115,10.0,12.0,15.0,13.0,10.0,5.0,11.0,11.0,16.0,5.0,19.0,5.0,21.0,13.0,12.0,14.0,7.0,7.0,8.0,13.0,8.0,16.0,7.0,9.0,6.0,9.0,12.0,12.0,283.16,290.0,5277.0,103.57,3.4656084656084656,-0.13263981260026242,-0.13263981260026236,0.1984126984126984,0,0.07333333333333336,0.07270233196159133,False,False,True,True,True,False,True,0,1,150,0,28,3,1,0.17333333333333334,0.17333333333333334,20929.0,inf
euro28,175.0,13.0,11.961672473867596,18.97560975609756,13.696864111498256,10.829268292682928,11.303135888501744,13.0,13.470383275261325,15.53658536585366,5.445993031358885,15.310104529616725,9.358885017421605,22.121951219512194,11.83623693379791,12.0,13.83623693379791,7.0,7.905923344947735,8.0,13.53658536585366,10.132404181184668,16.442508710801395,8.0,10.0,7.0,10.0,15.91637630662021,11.533101045296169,13.0,13.0,20.0,14.0,12.0,14.0,13.0,14.0,16.0,6.0,17.0,11.0,23.0,14.0,12.0,16.0,7.0,9.0,8.0,14.0,11.0,18.0,8.0,10.0,7.0,10.0,18.0,14.0,331.3,346.0,6243.0,122.34,4.291005291005291,-0.039058554163570215,-0.039058554163569376,0.23148148148148148,1,0.0,0.0,True,True,True,True,True,True,True,1,1,175,0,28,1,1,0.19428571428571428,0.19428571428571428,32208.0,1541.0
euro28,200.0,15.874564459930314,13.961672473867596,19.25783972125436,15.13588850174216,14.860627177700348,13.303135888501744,15.0,14.470383275261325,16.818815331010452,6.662020905923345,16.463414634146343,9.452961672473869,24.121951219512194,14.651567944250871,13.0,14.83623693379791,8.0,7.0,8.439024390243903,14.53658536585366,11.132404181184668,16.989547038327526,12.0,13.0,8.0,12.0,17.038327526132406,12.24390243902439,17.0,15.0,21.0,16.0,18.0,16.0,15.0,15.0,18.0,7.0,20.0,10.0,25.0,19.0,13.0,17.0,8.0,7.0,9.0,15.0,12.0,18.0,12.0,13.0,8.0,12.0,18.0,16.0,371.45,390.0,6906.0,135.22,4.914021164021164,-0.12489933288963952,-0.12489933288963859,0.26455026455026454,1,0.0,0.0,True,True,True,True,True,True,True,2,1,200,0,28,1,1,0.23,0.23,46792.0,1478.0
euro28,225.0,16.470383275261323,15.961672473867596,19.25783972125436,15.13588850174216,15.477351916376309,15.303135888501744,16.0,15.749128919860627,18.81881533101045,8.662020905923345,17.62020905923345,11.452961672473869,25.121951219512194,14.651567944250871,18.0,14.83623693379791,9.0,11.0,11.439024390243905,14.53658536585366,12.132404181184668,22.67247386759582,14.0,14.285714285714286,11.285714285714286,13.278745644599304,17.0,15.017421602787456,17.0,17.0,21.0,16.0,18.0,18.0,16.0,17.0,20.0,9.0,20.0,12.0,26.0,19.0,18.0,17.0,9.0,11.0,12.0,15.0,13.0,27.0,14.0,15.0,12.0,14.0,17.0,22.0,414.98,434.0,7680.0,153.62,5.703703703703703,-0.08021410799520352,-0.08021410799520316,0.2976190476190476,2,0.0,0.0,True,True,True,True,True,True,True,4,1,225,0,28,1,1,0.27555555555555555,0.27555555555555555,64331.0,1400.0
euro28,250.0,19.550522648083625,15.961672473867596,19.554006968641115,18.191637630662026,15.35191637630662,15.303135888501744,18.285714285714285,18.146341463414632,18.81881533101045,10.53658536585366,20.526132404181183,12.9198606271777,27.121951219512194,15.651567944250871,18.285714285714285,18.45993031358885,15.878048780487806,11.0,13.843205574912892,17.89547038327526,16.13240418118467,25.470383275261323,15.0,15.285714285714286,11.285714285714286,13.404181184668987,17.557491289198605,18.48432055749129,21.0,17.0,22.0,20.0,18.0,18.0,19.0,21.0,20.0,11.0,25.0,14.0,28.0,20.0,19.0,22.0,17.0,11.0,17.0,20.0,17.0,31.0,15.0,16.0,12.0,14.0,18.0,29.0,458.66,488.0,8880.0,180.0,6.395502645502646,-0.05683619950485047,-0.056836199504849035,0.3306878306878307,3,0.0,0.0,True,True,True,True,True,True,True,4,1,250,0,28,1,1,0.288,0.288,86627.0,1353.0
euro28,275.0,21.550522648083625,17.961672473867594,21.554006968641115,19.191637630662026,15.35191637630662,16.303135888501743,22.285714285714285,22.644599303135887,20.181184668989548,11.53658536585366,19.885017421602782,15.104529616724738,28.665505226480835,16.65156794425087,19.86411149825784,19.069686411149824,17.606271777003485,12.0,15.843205574912892,21.22648083623693,17.71080139372822,27.78397212543554,19.0,15.285714285714286,12.86411149825784,16.505226480836235,17.557491289198605,18.4808362369338,23.0,19.0,24.0,21.0,18.0,19.0,23.0,28.0,22.0,12.0,23.0,16.0,30.0,21.0,21.0,22.0,20.0,12.0,19.0,26.0,19.0,33.0,19.0,16.0,14.0,19.0,18.0,29.0,503.9,538.0,9657.0,194.09,6.966931216931217,-0.06258152511753302,-0.06258152511753133,0.3637566137566138,4,0.0,0.0,True,True,True,True,True,True,True,5,1,275,0,28,1,1,0.29818181818181816,0.29818181818181816,115025.0,1308.0
euro28,300.0,25.03832752613241,19.961672473867598,22.72473867595819,19.191637630662026,18.18815331010453,20.303135888501743,23.285714285714285,22.21254355400697,20.738675958188157,12.121951219512194,21.82578397212544,14.930313588850174,30.35191637630662,17.10452961672474,21.22648083623693,20.442508710801395,17.878048780487806,14.588850174216027,15.843205574912892,24.770034843205572,19.71080139372822,28.75261324041812,20.0,17.56445993031359,13.473867595818817,17.411149825783973,18.9198606271777,19.4808362369338,28.0,21.0,25.0,21.0,22.0,23.0,24.0,26.0,24.0,13.0,27.0,16.0,34.0,22.0,23.0,25.0,19.0,16.0,19.0,29.0,21.0,33.0,20.0,19.0,15.0,19.0,20.0,30.0,541.19,586.0,10533.0,208.83,7.407407407407407,-0.029202283112894682,-0.02920228311289521,0.3968253968253968,4,0.0,0.0,True,True,True,True,True,True,True,5,1,300,0,28,1,1,0.3,0.3,148324.0,1291.0
euro28,325.0,28.041811846689896,24.02439024390244,22.25783972125436,19.191637630662026,22.804878048780488,23.407665505226483,23.285714285714285,24.916376306620208,23.442508710801395,13.121951219512194,23.43554006968641,15.390243902439025,30.54355400696864,19.10452961672474,22.222996515679444,20.442508710801395,20.463414634146343,19.121951219512194,16.843205574912893,27.770034843205572,19.71080139372822,28.75261324041812,22.0,19.285714285714285,14.519163763066205,18.519163763066203,19.9198606271777,22.0801393728223,31.0,27.0,24.0,21.0,26.0,28.0,24.0,30.0,27.0,14.0,28.0,16.0,34.0,24.0,24.0,25.0,23.0,21.0,20.0,32.0,21.0,33.0,22.0,21.0,16.0,21.0,21.0,34.0,581.22,624.0,11376.0,223.02,8.255291005291005,-0.0024796330442322166,-0.0024796330442324807,0.4298941798941799,4,0.0,0.0,True,True,True,True,True,True,True,4,1,325,0,28,1,1,0.31384615384615383,0.31384615384615383,186940.0,1258.0
euro28,350.0,29.33797909407665,26.13588850174216,25.61672473867596,18.89198606271777,24.804878048780488,25.407665505226483,23.285714285714285,23.89547038327526,25.29965156794425,13.121951219512194,23.97560975609756,16.857142857142858,31.738675958188157,19.463414634146343,23.714285714285715,23.588850174216027,21.00348432055749,22.233449477351915,18.37630662020906,28.82926829268293,20.71080139372822,30.735191637630663,23.282229965156795,20.285714285714285,16.519163763066203,19.961672473867598,19.9198606271777,23.341463414634145,33.0,30.0,29.0,20.0,28.0,30.0,24.0,27.0,30.0,14.0,28.0,18.0,36.0,25.0,27.0,30.0,23.0,25.0,22.0,34.0,22.0,35.0,24.0,22.0,18.0,21.0,21.0,34.0,615.93,666.0,12159.0,239.27,8.764550264550264,0.014920273497218247,0.01492027349721945,0.46296296296296297,4,0.0,0.0,True,True,True,True,True,True,True,4,1,350,0,28,1,1,0.32,0.32,233016.0,1238.0
euro28,375.0,31.013937282229964,25.48432055749129,26.61672473867596,19.89198606271777,25.770034843205572,27.4808362369338,25.52961672473868,26.473867595818817,31.020905923344948,17.177700348432055,26.365853658536587,17.930313588850176,32.68292682926829,22.121951219512194,26.29965156794425,23.310104529616726,20.418118466898957,23.233449477351915,19.37630662020906,30.21254355400697,22.71080139372822,35.73519163763066,23.282229965156795,23.010452961672478,16.578397212543553,24.418118466898957,19.9198606271777,23.341463414634145,35.0,29.0,30.0,21.0,30.0,31.0,29.0,33.0,37.0,19.0,31.0,19.0,36.0,28.0,30.0,29.0,21.0,26.0,23.0,35.0,24.0,40.0,24.0,27.0,17.0,29.0,21.0,34.0,662.39,720.0,12996.0,260.09,9.404761904761905,0.009609763625536265,0.009609763625534966,0.49603174603174605,5,0.0,0.0,True,True,True,True,True,True,True,5,1,375,0,28,1,1,0.3413333333333333,0.3413333333333333,288996.0,1211.0
euro28,400.0,30.930313588850176,25.853658536585368,29.4390243902439,21.470383275261323,25.843205574912893,29.75609756097561,25.52961672473868,28.365853658536587,30.665505226480835,20.118466898954704,26.0801393728223,20.930313588850176,34.63414634146341,22.574912891986063,27.871080139372825,25.05226480836237,21.689895470383277,24.578397212543557,19.355400696864116,31.968641114982574,22.909407665505228,37.5191637630662,23.278745644599304,23.526132404181183,18.045296167247383,24.766550522648085,23.29965156794425,26.49825783972125,35.0,30.0,33.0,23.0,28.0,35.0,29.0,35.0,35.0,26.0,29.0,22.0,39.0,27.0,32.0,32.0,23.0,27.0,23.0,37.0,25.0,42.0,24.0,28.0,19.0,27.0,26.0,35.0,699.04,758.0,13644.0,272.93,10.013227513227513,0.04552415034421403,0.045524150344215364,0.5291005291005291,6,0.0,0.0,True,True,True,True,True,True,True,6,1,400,0,28,1,1,0.375,0.375,346511.0,1192.0
euro28,425.0,31.662020905923345,26.77700348432056,32.29965156794425,23.017421602787454,26.773519163763066,29.466898954703836,27.38327526132404,27.29268292682927,33.03135888501742,19.67595818815331,28.0801393728223,22.37979094076655,35.710801393728225,22.49128919860627,29.78397212543554,26.006968641114984,22.881533101045296,25.578397212543557,21.355400696864116,33.53310104529617,23.71080139372822,37.87108013937282,28.0,23.526132404181183,20.77700348432056,26.142857142857142,23.362369337979093,28.38327526132404,37.0,30.0,36.0,24.0,28.0,34.0,30.0,32.0,38.0,23.0,31.0,24.0,40.0,25.0,34.0,34.0,24.0,28.0,25.0,40.0,25.0,42.0,28.0,28.0,23.0,28.0,25.0,36.0,732.19,788.0,14163.0,282.62,10.468253968253968,0.021702478981098342,0.021702478981096635,0.5621693121693122,6,0.0,0.0,True,True,True,True,True,True,True,6,1,425,0,28,1,1,0.4047058823529412,0.4047058823529412,414342.0,1177.0
euro28,450.0,30.4808362369338,28.2404181184669,33.2404181184669,23.505226480836235,27.473867595818817,28.418118466898957,27.54703832752613,28.034843205574912,33.15679442508711,21.442508710801395,30.261324041811847,24.05923344947735,36.25783972125436,24.83623693379791,31.37979094076655,24.686411149825783,24.16376306620209,28.23693379790941,22.32404181184669,33.05226480836237,25.94425087108014,39.61672473867596,28.808362369337974,26.16376306620209,21.54006968641115,25.693379790940767,23.45644599303136,35.163763066202094,34.0,32.0,38.0,26.0,29.0,32.0,29.0,33.0,39.0,26.0,33.0,26.0,42.0,27.0,36.0,29.0,26.0,31.0,27.0,39.0,28.0,45.0,30.0,31.0,23.0,27.0,24.0,46.0,761.79,820.0,14847.0,282.15,11.044973544973544,0.028411615392076095,0.028411615392075762,0.5952380952380952,7,0.0,0.0,True,True,True,True,True,True,True,7,1,450,0,28,1,1,0.40444444444444444,0.40444444444444444,489418.0,1162.0
euro28,475.0,29.766550522648085,30.2404181184669,33.362369337979096,25.505226480836235,27.6411149825784,30.822299651567945,27.54703832752613,30.644599303135887,33.62717770034843,22.91289198606272,30.261324041811847,24.81184668989547,36.198606271777,28.05923344947735,33.70383275261324,25.125435540069688,24.16376306620209,30.05226480836237,24.73170731707317,31.49128919860627,27.770034843205572,43.33101045296167,29.822299651567945,26.16376306620209,22.571428571428573,26.693379790940767,24.588850174216027,37.08710801393728,32.0,34.0,37.0,28.0,30.0,35.0,29.0,37.0,39.0,27.0,33.0,28.0,43.0,34.0,38.0,29.0,26.0,32.0,28.0,37.0,30.0,53.0,31.0,31.0,24.0,28.0,28.0,47.0,788.34,844.0,15204.0,286.46,11.593915343915343,0.019293130494425454,0.019293130494430204,0.6283068783068783,7,0.0,0.0,True,True,True,True,True,True,True,9,1,475,0,28,1,1,0.4126315789473684,0.4126315789473684,572978.0,1144.0
euro28,500.0,31.62369337979094,31.846689895470384,36.494773519163765,25.017421602787454,28.51219512195122,30.16376306620209,30.90592334494773,32.43205574912892,33.97560975609756,23.38675958188153,31.303135888501743,26.264808362369337,38.84320557491289,27.334494773519165,35.21254355400697,25.411149825783973,23.742160278745644,30.33101045296167,26.714285714285715,32.710801393728225,28.65505226480836,41.81184668989547,30.52961672473868,26.146341463414632,25.88850174216028,27.693379790940767,24.574912891986063,36.40418118466899,34.0,38.0,42.0,26.0,31.0,34.0,35.0,38.0,39.0,29.0,36.0,29.0,47.0,32.0,39.0,30.0,25.0,34.0,30.0,42.0,33.0,51.0,31.0,31.0,30.0,29.0,28.0,47.0,808.36,870.0,15498.0,283.02,11.94047619047619,-0.024536895672938524,-0.02453689567293578,0.6613756613756614,8,0.0,0.0,True,True,True,True,True,True,True,9,1,500,0,28,1,1,0.428,0.428,668228.0,1133.0
euro28,525.0,32.65156794425087,32.47386759581882,39.599303135888505,25.35191637630662,29.972125435540068,34.254355400696866,32.8780487804878,35.400696864111495,32.47038327526133,22.156794425087107,32.501742160278745,25.794425087108014,40.26132404181185,28.334494773519165,36.58536585365854,26.83623693379791,23.745644599303137,32.153310104529616,29.82926829268293,31.679442508710803,29.898954703832757,41.85714285714285,31.101045296167246,27.92682926829268,26.83623693379791,27.428571428571427,25.076655052264808,35.36933797909408,37.0,39.0,45.0,27.0,33.0,39.0,38.0,44.0,36.0,29.0,39.0,28.0,51.0,33.0,42.0,34.0,25.0,37.0,37.0,39.0,35.0,52.0,33.0,36.0,30.0,29.0,30.0,43.0,824.52,882.0,15546.0,286.35,12.325396825396826,-0.0271411554338462,-0.02714115543384637,0.6944444444444444,8,0.0,0.0,True,True,True,True,True,True,True,10,1,525,0,28,1,1,0.43047619047619046,0.43047619047619046,775471.0,1121.0
euro28,550.0,38.609756097560975,34.11498257839721,39.8397212543554,29.473867595818817,29.390243902439025,33.88850174216028,34.40766550522648,37.90243902439025,33.275261324041814,22.7595818815331,33.87456445993031,27.195121951219512,41.96864111498258,29.536585365853657,37.74216027874565,29.92682926829268,26.958188153310104,34.181184668989545,28.972125435540068,33.68292682926829,29.470383275261323,42.64808362369338,32.47038327526133,30.35191637630662,31.29268292682927,27.881533101045296,26.00348432055749,38.05574912891986,47.0,39.0,47.0,35.0,33.0,37.0,40.0,48.0,37.0,27.0,42.0,31.0,51.0,36.0,44.0,38.0,31.0,41.0,34.0,43.0,34.0,52.0,34.0,40.0,36.0,30.0,29.0,48.0,851.09,914.0,16086.0,291.59,12.691798941798941,-0.012963970980819658,-0.012963970980819925,0.7275132275132276,8,0.0,0.0,True,True,True,True,True,True,True,10,1,550,0,28,1,1,0.44363636363636366,0.44363636363636366,887531.0,1111.0
euro28,575.0,37.832752613240416,35.44250871080139,40.87108013937282,30.09059233449477,30.121951219512194,35.62020905923345,34.494773519163765,38.71428571428572,35.65505226480836,24.14982578397213,35.89895470383275,28.965156794425088,43.70383275261324,31.38675958188153,38.069686411149824,29.86411149825784,27.470383275261323,35.57491289198606,31.581881533101047,33.41463414634146,31.341463414634145,42.98606271777003,33.64459930313589,30.094076655052262,32.1184668989547,28.229965156794425,26.83623693379791,37.58885017421603,44.0,40.0,51.0,36.0,35.0,41.0,40.0,49.0,45.0,32.0,46.0,35.0,52.0,41.0,45.0,38.0,32.0,40.0,41.0,43.0,38.0,54.0,37.0,40.0,36.0,29.0,31.0,47.0,865.43,934.0,16143.0,289.28,13.071428571428571,-0.001035787861025462,-0.00103578786102644,0.7605820105820106,8,0.0,0.0,True,True,True,True,True,True,True,8,1,575,0,28,1,1,0.45565217391304347,0.45565217391304347,1006641.0,1100.0
euro28,600.0,37.818815331010455,34.958188153310104,38.498257839721255,29.02787456445993,31.571428571428573,37.46341463414634,34.04878048780488,38.39372822299652,39.18815331010453,27.445993031358885,36.1184668989547,29.87804878048781,44.721254355400696,33.930313588850176,38.818815331010455,30.982578397212546,30.550522648083625,35.76306620209059,31.5993031358885,31.93728222996516,31.466898954703836,44.285714285714285,36.01393728222997,29.076655052264808,35.965156794425084,33.02090592334495,28.313588850174217,39.40766550522648,42.0,42.0,46.0,33.0,38.0,44.0,40.0,49.0,49.0,39.0,47.0,37.0,54.0,45.0,48.0,39.0,37.0,44.0,41.0,43.0,38.0,57.0,43.0,36.0,43.0,40.0,33.0,49.0,883.98,950.0,16026.0,294.18,13.501322751322752,0.011700402701710444,0.011700402701715462,0.7936507936507936,9,0.0,0.0,True,True,True,True,True,True,True,9,1,600,0,28,1,1,0.46,0.46,1141748.0,1089.0
euro28,625.0,38.9198606271777,36.87456445993031,42.1602787456446,31.03832752613241,31.665505226480835,39.13937282229965,38.70383275261324,39.02787456445993,40.88850174216028,31.33101045296167,36.85714285714285,30.606271777003485,44.09059233449477,34.98257839721254,40.31358885017421,31.10452961672474,28.62369337979094,36.940766550522646,31.72822299651568,30.05226480836237,32.89198606271777,49.21951219512195,38.44947735191638,30.898954703832757,38.66550522648084,34.11498257839721,27.881533101045296,42.12543554006969,43.0,45.0,52.0,38.0,38.0,48.0,46.0,49.0,52.0,44.0,49.0,35.0,54.0,48.0,51.0,39.0,32.0,46.0,40.0,38.0,42.0,68.0,44.0,43.0,51.0,41.0,33.0,55.0,901.49,968.0,16491.0,298.28,13.801587301587302,0.022458575035598893,0.022458575035598307,0.8267195767195767,9,0.0,0.0,True,True,True,True,True,True,True,9,1,625,0,28,1,1,0.448,0.448,1292426.0,1079.0
euro28,650.0,41.42857142857143,37.34494773519164,40.91637630662021,34.66202090592334,32.7595818815331,39.10801393728223,36.43554006968641,41.67595818815331,38.926829268292686,33.198606271777,39.250871080139376,31.45993031358885,48.829268292682926,36.18815331010453,39.58536585365854,30.86411149825784,30.442508710801395,36.14634146341464,31.72822299651568,31.693379790940767,34.397212543554005,48.498257839721255,39.4808362369338,32.21951219512195,39.71428571428572,34.285714285714285,28.790940766550523,41.23693379790941,51.0,46.0,52.0,45.0,39.0,49.0,42.0,61.0,46.0,50.0,50.0,39.0,63.0,46.0,49.0,39.0,38.0,42.0,42.0,39.0,43.0,65.0,49.0,43.0,52.0,40.0,36.0,54.0,907.32,986.0,16620.0,297.51,14.051587301587302,0.024427301021554135,0.024427301021553348,0.8597883597883598,9,0.0,0.0,True,True,True,True,True,True,True,9,1,650,0,28,1,1,0.4492307692307692,0.4492307692307692,1452970.0,1072.0
euro28,100.0,6.0,8.0,7.0,8.578397212543553,6.0,6.0,11.731707317073171,6.0,5.0,6.0,4.0,7.0,4.0,9.414634146341465,9.449477351916377,6.7560975609756095,13.0,5.0,7.407665505226481,6.83623693379791,5.0,3.578397212543554,7.0,5.0,9.54006968641115,9.40766550522648,6.0,11.0,6.0,8.0,7.0,9.0,6.0,6.0,13.0,6.0,5.0,6.0,4.0,7.0,4.0,13.0,10.0,8.0,13.0,5.0,10.0,8.0,5.0,4.0,7.0,5.0,10.0,12.0,6.0,11.0,195.77,202.0,3642.0,67.43,2.4126984126984126,0.13573648393491403,0.13573648393491422,0.13227513227513227,1,0.0,0.0,True,True,True,True,True,True,True,1,1,100,0,28,1,1,0.02,0.02,6374.0,2099.0
euro28,125.0,8.0,9.289198606271777,8.0,10.233449477351916,8.0,8.0,15.519163763066205,6.0,6.0,9.0,5.0,10.0,4.0,10.414634146341465,9.665505226480835,11.75609756097561,14.0,5.289198606271777,7.857142857142857,10.83623693379791,6.0,7.578397212543554,10.655052264808363,6.536585365853658,9.54006968641115,12.285714285714286,6.0,12.53658536585366,8.0,10.0,8.0,11.0,8.0,8.0,18.0,6.0,6.0,9.0,5.0,10.0,4.0,14.0,10.0,13.0,14.0,6.0,12.0,12.0,6.0,8.0,11.0,7.0,10.0,15.0,6.0,13.0,242.92,252.0,4578.0,88.21,3.001322751322751,-0.004715607520726117,-0.004715607520725275,0.16534391534391535,1,0.0,0.0,True,True,True,True,True,True,True,1,1,125,0,28,1,1,0.064,0.064,11837.0,1854.0
euro28,150.0,9.470383275261325,11.289198606271777,11.550522648083623,11.229965156794425,8.0,10.550522648083623,17.139372822299652,9.0,7.445993031358885,10.0,5.0,11.0,5.0,12.411149825783973,11.449477351916377,12.578397212543551,14.0,8.289198606271777,9.857142857142858,14.56794425087108,8.0,10.62369337979094,12.655052264808363,8.982578397212544,13.829268292682928,13.285714285714286,6.0,12.53658536585366,10.0,12.0,13.0,12.0,8.0,12.0,21.0,9.0,8.0,10.0,5.0,11.0,5.0,16.0,12.0,13.0,14.0,9.0,14.0,17.0,8.0,13.0,13.0,10.0,16.0,16.0,6.0,13.0,287.0,298.0,5343.0,105.26,3.7936507936507935,0.05884274060694456,0.05884274060694336,0.1984126984126984,1,0.0,0.0,True,True,True,True,True,True,True,1,1,150,0,28,1,1,0.10666666666666667,0.10666666666666667,19550.0,1652.0
euro28,175.0,11.923344947735192,12.010452961672474,11.550522648083623,11.229965156794425,9.0,10.550522648083623,17.72822299651568,10.289198606271777,10.0,11.0,7.285714285714286,12.0,10.0,14.70034843205575,14.32404181184669,13.581881533101043,16.557491289198605,10.452961672473869,11.519163763066205,16.142857142857142,11.0,13.62369337979094,13.655052264808363,9.53658536585366,17.9198606271777,16.285714285714285,6.0,12.989547038327526,13.0,14.0,13.0,12.0,9.0,12.0,21.0,11.0,10.0,11.0,8.0,12.0,10.0,19.0,17.0,14.0,18.0,11.0,16.0,20.0,11.0,16.0,14.0,10.0,21.0,19.0,6.0,14.0,328.64,342.0,6357.0,127.5,4.597883597883598,0.08434580576867441,0.08434580576867552,0.23148148148148148,1,0.0,0.0,True,True,True,True,True,True,True,1,1,175,0,28,1,1,0.14857142857142858,0.14857142857142858,29674.0,1540.0
euro28,200.0,13.923344947735192,13.452961672473869,13.550522648083623,12.229965156794425,10.0,11.550522648083623,20.72822299651568,11.45993031358885,10.0,13.0,10.285714285714286,17.407665505226483,10.0,18.411149825783973,13.662020905923344,14.581881533101043,17.86759581881533,12.452961672473869,12.519163763066205,18.571428571428573,12.0,14.62369337979094,16.65505226480836,11.0,16.829268292682926,16.285714285714285,9.0,14.452961672473869,15.0,14.0,15.0,13.0,10.0,13.0,24.0,12.0,10.0,13.0,11.0,18.0,10.0,22.0,14.0,15.0,19.0,13.0,17.0,21.0,12.0,17.0,17.0,11.0,19.0,19.0,9.0,15.0,377.02,390.0,7095.0,148.65,5.318783068783069,0.08405557197565722,0.08405557197565852,0.26455026455026454,3,0.0,0.0,True,True,True,True,True,True,True,3,1,200,0,28,1,1,0.18,0.18,43977.0,1452.0
euro28,225.0,13.923344947735192,14.993031358885018,14.094076655052264,13.94425087108014,13.0,11.550522648083623,19.94773519163763,15.665505226480835,11.0,15.832752613240418,13.763066202090592,20.407665505226483,11.0,20.89547038327526,14.473867595818817,15.581881533101043,19.581881533101047,12.452961672473869,13.693379790940767,18.40418118466899,12.0,15.550522648083623,18.97909407665505,14.965156794425088,18.09059233449477,17.407665505226483,9.0,17.11149825783972,15.0,16.0,16.0,16.0,13.0,13.0,21.0,19.0,11.0,17.0,15.0,21.0,11.0,23.0,15.0,16.0,22.0,13.0,17.0,20.0,12.0,17.0,22.0,17.0,20.0,20.0,9.0,19.0,417.41,438.0,8109.0,161.93,5.9907407407407405,0.09636916602478107,0.09636916602478145,0.2976190476190476,3,0.0,0.0,True,True,True,True,True,True,True,3,1,225,0,28,1,1,0.20444444444444446,0.20444444444444446,62829.0,1395.0
euro28,250.0,15.508710801393727,17.282229965156795,15.094076655052264,16.21602787456446,13.0,11.550522648083623,22.91289198606272,16.665505226480835,13.0,15.832752613240418,14.763066202090592,23.630662020905923,12.0,21.874564459930312,16.662020905923345,17.05226480836237,20.142857142857142,13.452961672473869,15.519163763066205,21.006968641114984,15.0,17.550522648083625,22.445993031358885,15.965156794425088,21.662020905923345,17.285714285714285,15.0,18.11149825783972,18.0,19.0,17.0,19.0,13.0,13.0,26.0,20.0,13.0,17.0,16.0,25.0,12.0,24.0,17.0,18.0,24.0,14.0,20.0,24.0,15.0,19.0,26.0,18.0,24.0,20.0,15.0,20.0,458.6,482.0,8793.0,173.96,6.592592592592593,0.056780923413152676,0.056780923413154466,0.3306878306878307,3,0.0,0.0,True,True,True,True,True,True,True,3,1,250,0,28,1,1,0.224,0.224,86213.0,1351.0
euro28,275.0,21.355400696864116,17.738675958188153,15.003484320557492,17.961672473867594,14.282229965156796,12.038327526132404,23.08710801393728,17.24390243902439,14.874564459930314,15.912891986062718,14.853658536585366,24.174216027874564,15.0,23.874564459930312,17.665505226480835,17.634146341463413,20.418118466898957,14.452961672473869,18.519163763066203,21.421602787456447,18.278745644599304,19.585365853658537,24.445993031358885,15.449477351916377,22.853658536585368,18.285714285714285,16.581881533101047,21.73170731707317,23.0,20.0,17.0,20.0,15.0,15.0,26.0,21.0,16.0,17.0,17.0,27.0,15.0,26.0,18.0,19.0,23.0,15.0,23.0,23.0,19.0,21.0,28.0,16.0,26.0,21.0,17.0,26.0,501.25,530.0,9999.0,192.62,7.23941798941799,0.02193636737901115,0.021936367379010998,0.3637566137566138,3,0.0,0.0,True,True,True,True,True,True,True,3,1,275,0,28,1,1,0.24,0.24,113044.0,1310.0
