time_ms,48.674,79.068,85.603,96.936,120.686,149.629,176.546,170.136,176.53,181.728,220.08,222.579,235.482,252.31,278.499,332.097,338.934,383.338,494.55,698.711,855.481,1053.147,1668.083
time_ms,47.201,63.196,86.498,100.93,107.782,133.9,169.206,195.093,172.885,183.094,212.132,213.943,234.504,261.443,282.968,291.338,358.197,359.88,415.777,597.227,775.412,1133.491,1171.924
time_ms,60.574,92.363,78.9,104.281,105.536,117.051,139.037,168.774,190.082,191.292,250.232,468.76,239.466,255.242,290.577,360.418,345.081,450.324,508.097,601.528,838.969,1011.781,1233.474
time_ms,50.601,66.819,78.799,90.495,103.375,120.464,137.536,165.579,178.007,197.752,210.531,227.772,298.819,301.19,297.236,309.732,469.347,461.384,659.303,937.077,1155.803,1504.908,2669.758
time_ms,48.544,64.759,83.634,91.84,107.602,148.644,134.393,153.645,163.744,183.313,199.696,214.607,271.398,263.895,277.312,319.108,355.824,443.728,851.421,760.794,948.555,1311.473,1462.704
time_ms,423.365,198.5,149.261,145.176,130.683,235.999,148.067,175.823,175.132,199.48,354.41,225.5,228.965,295.81,284.791,357.812,421.47,665.047,713.842,918.037,1197.79,1909.356,2195.432
time_ms,43.321,59.841,103.265,104.638,108.027,107.904,159.751,141.076,154.299,172.622,194.758,210.086,241.785,260.951,267.031,320.067,335.169,407.074,636.057,846.409,1003.931,1425.546,1717.26
time_ms,44.627,60.85,68.727,81.833,115.696,109.606,133.543,144.203,152.032,174.038,186.152,202.574,220.629,246.367,277.342,292.566,335.21,454.35,454.175,614.433,862.688,1089.642,1458.042
time_ms,43.923,78.941,72.107,83.609,111.669,108.651,133.272,143.774,151.53,175.698,190.521,206.502,228.02,250.396,270.299,301.228,372.999,539.038,649.05,815.92,961.031,1224.471,1469.501
time_ms,45.568,60.843,75.178,80.962,95.334,107.909,120.93,154.118,158.633,168.647,184.873,210.867,218.983,249.268,274.337,359.714,468.584,385.871,589.108,1081.267,1120.621,1549.7,1955.93
time_ms,42.49,57.216,70.867,82.347,93.558,105.469,118.472,149.491,149.915,161.614,179.392,199.864,227.079,231.3,259.582,286.043,307.317,446.773,564.064,721.872,896.456,1238.237,1777.263
time_ms,56.043,81.83,73.243,84.129,96.349,130.575,182.721,223.524,216.277,170.265,183.527,199.186,218.364,257.043,264.871,280.069,309.169,353.149,443.158,530.728,876.286,925.68,1530.356
time_ms,42.873,57.031,71.473,104.951,108.621,106.81,123.15,152.138,152.261,168.293,189.907,213.871,226.916,250.619,266.908,315.491,322.728,427.157,622.777,699.298,852.041,976.809,1179.284
time_ms,44.456,60.695,74.145,80.626,110.797,106.499,120.747,175.361,165.389,178.167,183.595,207.403,215.462,247.298,263.03,295.811,382.323,502.149,758.752,978.459,1486.124,1612.249,2095.256
time_ms,42.616,59.168,77.266,82.248,99.77,108.924,125.02,138.524,164.29,170.489,197.425,201.877,226.936,246.226,269.331,287.141,310.63,333.324,449.311,650.376,882.276,1226.827,1431.862
time_ms,461.846,183.996,190.962,199.396,126.097,186.298,158.396,166.803,184.762,195.389,274.456,290.324,238.761,259.32,321.248,335.994,397.935,479.785,780.711,792.109,1106.097,1369.585,1964.75
time_ms,57.359,61.872,98.487,87.967,101.37,135.167,130.776,144.594,165.865,187.281,198.167,206.427,226.495,250.25,259.07,286.49,335.003,383.968,463.044,684.177,965.941,1287.282,1759.566
time_ms,45.48,83.106,70.696,82.208,115.161,108.495,133.982,153.887,153.041,185.184,182.885,198.318,216.689,251.337,254.023,272.133,303.239,326.59,379.849,510.553,601.936,859.58,1121.873
time_ms,44.91,59.968,79.372,99.524,105.604,126.374,123.883,138.812,167.482,169.546,188.879,214.869,220.18,236.815,274.336,295.918,342.85,416.264,573.582,651.865,1021.445,1335.79,1563.577
time_ms,45.483,68.733,81.748,101.884,119.479,125.22,139.948,163.922,187.508,187.399,274.788,281.061,253.691,256.428,265.251,303.985,413.702,486.456,589.431,843.964,985.778,1294.595,1834.137
time_ms,43.912,56.672,71.416,81.812,93.85,106.839,121.321,155.207,150.934,161.803,179.395,196.311,210.623,228.721,259.72,279.847,295.434,346.757,468.723,530.923,755.681,1189.403,1411.729
time_ms,54.264,68.306,129.028,81.852,96.948,110.271,123.967,157.772,157.364,169.153,186.733,203.584,230.057,244.173,285.419,314.719,326.914,467.152,565.598,1016.366,1246.931,1029.535,1579.508
time_ms,45.722,69.949,71.404,101.678,109.987,127.011,137.258,140.946,152.119,179.08,182.191,197.289,213.596,234.274,268.919,297.986,314.505,365.518,382.08,565.096,655.065,1003.658,1202.101
time_ms,44.109,59.945,80.07,90.611,113.014,117.393,123.403,145.624,165.301,178.377,196.958,227.969,249.243,274.464,330.108,338.237,484.145,682.661,683.944,990.594,1256.619,1770.753,2288.518
time_ms,44.112,57.258,71.364,82.319,95.432,105.592,118.468,133.439,149.739,167.744,181.772,212.293,232.679,246.376,253.703,271.295,347.635,452.622,490.336,687.389,935.942,1254.855,1571.733
time_ms,453.545,253.671,152.22,131.576,134.49,170.107,147.355,216.438,244.023,181.525,247.637,250.97,230.538,281.27,271.405,275.296,295.909,338.83,356.953,484.77,1271.745,1084.7,1747.223
time_ms,42.561,57.039,70.518,105.969,93.299,115.994,135.484,133.595,145.224,170.766,174.234,195.966,215.664,229.418,243.417,306.112,360.905,421.586,505.851,738.942,864.72,1292.952,1696.021
time_ms,46.127,65.847,69.977,80.173,96.145,105.261,137.705,134.432,152.069,177.308,189.634,204.985,225.219,251.74,270.682,333.845,427.819,594.261,1159.194,1161.436,1458.314,1658.843,2162.842
time_ms,41.575,55.091,73.253,107.884,106.231,116.205,117.843,130.851,143.808,158.976,182.768,190.103,204.168,227.95,309.133,481.917,674.025,1003.749,1261.99,1790.129,2329.231,2895.29,3751.822
time_ms,44.681,58.093,74.469,84.605,97.555,112.649,126.931,142.243,163.622,172.734,198.646,217.318,236.239,291.215,314.292,365.658,481.4,604.772,759.006,964.106,1213.214,1478.464,1584.718
time_ms,42.029,56.054,70.245,103.668,115.02,117.676,120.464,148.231,151.171,170.866,176.698,194.558,220.342,238.369,264.189,282.736,317.979,336.608,414.398,504.603,584.265,647.165,778.632
time_ms,42.294,56.371,69.364,81.276,97.869,109.972,135.657,137.951,152.0,172.594,195.815,199.028,219.902,237.517,257.678,281.417,302.365,382.996,546.585,596.14,784.115,884.724,1012.238
time_ms,42.606,58.288,74.775,79.588,121.549,108.559,123.422,152.791,163.661,179.082,195.951,205.51,232.188,248.709,278.204,318.617,370.983,457.162,503.137,620.954,815.5,876.543,1139.537
time_ms,44.668,77.005,73.568,81.888,95.304,109.879,122.789,137.368,165.142,179.514,199.564,206.959,240.792,249.591,275.133,314.573,363.786,466.742,627.106,922.57,1140.504,1115.048,1737.116
time_ms,42.92,59.466,72.131,82.436,97.311,112.236,141.447,142.859,160.844,189.744,187.435,207.214,241.659,260.781,266.029,299.046,340.733,368.937,397.156,774.791,977.015,1177.949,1495.571
