topology,representation,n_requests,target,mae_0,r2_0,aobt_0,mae_1,r2_1,aobt_1,mae_2,r2_2,aobt_2,mae_3,r2_3,aobt_3,mae_4,r2_4,aobt_4,mae_5,r2_5,aobt_5,mae_6,r2_6,aobt_6,mae_7,r2_7,aobt_7,mae_8,r2_8,aobt_8,mae_9,r2_9,aobt_9,mae_10,r2_10,aobt_10,mae_11,r2_11,aobt_11,mae_12,r2_12,aobt_12,mae_13,r2_13,aobt_13,mae_14,r2_14,aobt_14,mae_15,r2_15,aobt_15,mae_16,r2_16,aobt_16,mae_17,r2_17,aobt_17,mae_18,r2_18,aobt_18,mae_19,r2_19,aobt_19,mae_20,r2_20,aobt_20,mae_21,r2_21,aobt_21,mae_22,r2_22,aobt_22,mae_23,r2_23,aobt_23,mae_24,r2_24,aobt_24
euro28,max,350,max_transceivers,6.1,0.13809753742153563,103.18111999999988,5.9,0.3044979982730198,95.55019999999983,9.8,0.47429454967143403,223.31119999999973,7.0,0.4857892435505028,68.846,5.1,0.45940170940170943,93.6,8.1,0.20560747663551404,178.2121999999999,7.9,-0.17293464858199759,190.25195999999966,9.1,-1.9294242818300038,471.7610000000001,9.2,-0.2608544633553318,190.27424000000005,7.5,0.4606873922005805,151.75839999999977,5.1,0.48038397328881466,57.148279999999964,6.0,0.3252730109204368,102.81795999999994,8.7,-0.012419759977672307,418.1981599999996,6.8,0.24326833797585878,96.43623999999986,7.1,0.4313475629181267,89.58191999999998,7.3,-0.39071528192867144,95.0002000000001,8.2,0.1763005780346819,213.63535999999948,6.9,0.11324856709928177,241.10984000000002,7.5,0.3842364532019703,202.69911999999985,5.2,0.4978059483178938,38.28103999999995,4.9,0.6694743576074208,33.43684000000002,6.3,0.3618847023948826,95.21155999999978,7.8,0.3744185016171192,195.10935999999975,7.7,0.029544383875092395,180.3833199999997,8.3,0.15050287356321834,148.55335999999994
euro28,max,350,sum_slots,134.25,0.8100573054739506,38910.988530000024,200.7,0.3249601333293216,58581.655109999956,276.75,0.24790477223240714,268329.5549999999,174.75,0.7620862859674973,73922.76152999999,191.4,0.2058109450415303,140142.43125,160.2,0.7392350375397654,50220.66888000003,134.4,0.683024564156293,32452.04132999992,179.4,0.7881120625572716,42782.56326000003,174.6,0.06055814351040645,80508.48776999999,219.6,0.6427961462182226,120080.81870999988,128.4,0.9058912988243583,34623.647009999986,150.75,0.7408479894721725,39135.37895999997,165.0,0.57880486564142,58381.42157999992,245.7,0.31933357822155883,183186.90638999984,185.7,0.46039017622787204,47455.89542999997,227.85,0.24218229453716889,97832.79512999994,223.65,0.4542985839594835,98866.67030999999,132.9,0.7915431597645667,32919.194520000005,172.2,0.7213836442458754,79168.93280999988,129.75,0.8400503838173164,27575.434349999996,153.15,0.6379483498318566,19291.004459999993,216.9,0.01951272161282447,102764.53953000015,280.2,0.15160725253175178,332926.3077299997,172.2,0.6461009798891777,45366.29414999993,358.5,-0.06800735049785822,367315.19262
euro28,max,350,avg_max_slot,5.539000000000003,0.6653026672749178,94.53663621199999,7.137500000000001,0.5053963977171425,170.4753243449999,7.341500000000006,0.17736334998161152,209.94123177899988,4.366000000000001,0.802310688393326,35.42212349900002,3.1705000000000028,0.7928538792423347,31.176487895000008,5.779500000000006,0.42305245632511423,118.60401678600002,5.956,0.6403468453578498,81.75132039700001,5.851000000000002,0.7206337226577824,59.54019633299998,5.7595,0.6879103027758123,63.03661428199994,4.685000000000002,0.7115223481882547,62.56694572299993,5.411500000000004,0.528781839356101,141.2734979339999,4.703000000000003,0.7010951136765732,41.442188537999975,10.755499999999998,-1.2381951841129433,375.2168852389995,6.994500000000002,0.6618689450238937,122.12051064800008,3.350500000000005,0.8614127067518569,23.795603400000036,4.619500000000005,0.6458135769916611,53.568326749000015,7.096999999999999,-0.05720751236624522,172.40487677599987,6.131500000000003,0.7272169786794929,70.79699068900001,5.353500000000001,0.8208836161558248,61.32786723599996,5.964500000000001,0.5314182516923429,111.30547989799996,4.592000000000001,0.6970555163853733,36.403228063999926,7.323,0.4800748735506687,195.58732200300003,6.5105,0.5071435246584424,193.5701559839997,5.451500000000003,0.5071265744847697,77.43595939800007,4.8785000000000025,0.6040193179730421,92.43024165700007
euro28,max,375,avg_transceivers,5.442999999999989,-0.7318946608746366,234.32611640899935,3.0129999999999995,0.7263013950697222,23.142358839999808,3.4234999999999842,0.8453870577625878,10.368904141000097,3.3230000000000017,0.7927355362271362,23.808770000000234,7.150000000000017,-1.2624754259806847,393.8123473610011,3.7084999999999924,0.4128952278853364,67.1870819359998,5.320499999999993,-0.01883542419181472,149.66009186399936,2.952000000000004,0.6281799648922619,16.247098760999982,2.1214999999999975,0.8970784503167067,5.1030199999999875,7.948499999999996,-0.9875599124054903,393.9778288489998,3.1249999999999942,0.7442424170596691,14.222781433999824,3.862500000000017,0.3793559112288364,37.005984116000164,5.0195000000000105,0.3832970453636637,68.27358393400036,9.373000000000001,-1.3301877445160062,568.2163581160006,3.128500000000014,0.7111806874007334,32.13198000000004,4.193500000000017,0.4999775931086293,38.67896702500012,5.839499999999998,0.2787212839526829,132.4838421649995,1.7969999999999913,0.8970224790270657,4.622896408999976,3.297000000000003,0.7653212708288807,19.912934839999984,1.826499999999993,0.889030115832962,1.7448999999999537,1.9979999999999962,0.9119986891400196,5.1315399999999585,2.932000000000005,0.8132706267765848,10.724449256999906,4.165000000000015,0.6511668688261685,38.544403874000125,2.8805000000000063,0.8244687930912363,7.7263636850000665,4.075999999999988,0.6441323458601466,27.95872000099978
euro28,max,375,max_transceivers,8.8,0.08766564729867476,214.87347999999992,6.4,-0.38455382152861173,189.0413599999999,10.7,0.47054739034833926,236.7113599999998,6.9,0.3662246489859594,93.13559999999995,11.0,-1.810988109881099,659.09652,7.3,0.2587750833387803,163.89999999999992,8.8,-0.0697230181470867,197.2965199999998,6.3,-0.3838964773544211,88.52756000000002,16.1,-3.3829531812725087,1424.62696,7.4,0.5267076944000544,173.37904000000017,6.4,0.25598991172761654,50.67931999999981,5.7,0.4513925380977404,67.49271999999999,11.5,-0.1978919943154902,563.8738400000004,17.2,-6.222995659651132,1758.0,6.5,0.6401942677337711,55.71087999999996,6.7,0.00733368255631206,88.23151999999986,10.3,0.020750584654218973,415.45068000000026,7.1,-0.6487045892513024,426.46399999999994,8.5,0.46615225875914046,190.425,4.6,0.6634799235181644,23.81835999999988,4.7,0.7575245792870499,55.83779999999996,7.8,-0.008021390374331583,279.09695999999997,11.1,0.13712060166532358,350.12,6.0,0.45563218390804594,40.464320000000036,11.8,-1.9842121556082968,353.8664
euro28,max,375,sum_slots,170.25,0.6140084983940421,68445.52974000006,259.05,-0.3056777812637672,186526.09944000002,187.65,0.739852060977543,102203.17694999985,147.75,0.698571754010693,46085.91029999997,254.85,-0.076937928888003,201999.77946000002,205.95,0.507217450770485,140984.4536099999,248.1,-0.06314675242794254,120989.41568999997,213.75,0.3140560336828302,121642.89578999998,313.05,-0.6359923010897033,231184.2814199999,226.65,0.5177832663169797,159551.13473999995,260.7,-0.023249541892459202,307309.5442799999,180.3,0.6430725429608524,59061.755700000016,241.65,0.03783130557597447,184135.49036999996,205.35,0.4826707363015015,97912.11941999997,155.55,0.5859237182004056,70888.15844999994,164.55,0.49124880378988833,61662.806460000014,215.55,0.596723317012988,87254.87687999997,138.75,0.6889085131987913,45485.244630000016,215.7,0.5721470990585016,105552.87173999994,156.75,0.7301815809704315,58342.75038,106.95,0.8276049122989078,14586.514109999993,218.1,-0.0640748490710441,148558.26230999996,267.0,0.5054118937502821,201365.11277999997,226.2,-0.33177741710007225,159119.42031,287.4,0.1970293068319282,211306.56695999973
euro28,max,375,avg_max_slot,5.735499999999999,0.5996739866398335,108.40589743299999,5.2624999999999975,0.6223456905627254,88.36924989800006,6.522,0.38194527766465247,168.98016869399996,6.113999999999997,0.44336363365646825,128.8334957380002,5.137999999999998,0.643993945068064,87.51763883600005,5.195000000000003,0.6669103084472874,115.53139244500001,5.198,0.6593471893168936,82.44975397700021,4.960499999999998,0.7053387551333237,58.03880365199992,9.438999999999991,-0.08726676404181055,295.43011550099993,6.908999999999996,-0.11497690995090215,112.54468768699994,6.453499999999993,0.3270195776212462,188.47212368000004,4.269499999999998,0.7826983967680643,58.029963700999915,5.873499999999993,-0.21914635430154572,102.66652316299988,3.7464999999999917,0.7236219728132274,56.82957779799998,4.363999999999995,0.825460969683221,66.045681153,5.099499999999999,0.6086419869946883,78.695089007,6.092499999999991,0.12100894850435873,170.62038632399992,3.3399999999999905,0.8934054976651618,19.727055342999904,4.777999999999994,0.7741261974630836,92.11998801699988,3.7499999999999916,0.8340506407193904,28.175399098999897,3.2564999999999955,0.8985652374583779,11.414119926999978,4.417000000000002,0.7863541914781691,73.09257219299997,6.560499999999993,0.6392801343350291,127.94880316799993,3.3479999999999976,0.8235185612465334,15.931221783999964,6.207499999999994,-0.2147349314493634,158.09943583199984
euro28,max,400,avg_transceivers,3.3089999999999975,0.4393549354843458,78.19156,4.908500000000004,0.24519589365089522,137.31663893799958,3.1210000000000035,0.7873058362192598,7.678754219000062,2.6410000000000027,0.8565637156694828,24.682220000000118,1.791500000000002,0.9172321082368762,8.6643600000001,3.983500000000009,0.6280334858610477,58.95135097599979,5.844000000000006,0.1519795245553287,162.41822930199925,3.5920000000000014,0.47432124996437053,50.12242000000014,4.087500000000023,0.5820247858045521,20.280452194000254,4.077500000000003,0.17260022887184312,91.07881164100036,2.8644999999999983,0.6680650832744306,48.65494999999989,4.800999999999982,0.18867026186416624,62.028921337999805,3.172999999999979,0.5933493944133954,41.58301353000011,6.673999999999995,0.1099560912507428,233.9391813689993,2.188499999999999,0.8788872197338943,6.859229999999899,3.2055000000000065,0.8026672706524149,25.730226089000087,4.68049999999999,0.07300603095982683,161.90660649899937,1.7830000000000155,0.9251297054281261,7.975899999999944,3.900499999999988,0.41095264760338124,85.28173294499962,2.141499999999996,0.8603726702404674,3.203179999999901,2.9870000000000174,0.6564803195856572,57.760420000000366,5.388999999999993,0.5722393853126497,86.89114867399942,3.4400000000000035,0.5594338796673157,21.10757593000011,3.1335000000000037,0.589722583187817,26.336649368999804,5.5845000000000145,0.21945875595137165,43.17764043500005
euro28,max,400,max_transceivers,6.1,0.3429126213592233,115.6159999999999,7.4,-0.40192022480680656,235.68472000000034,9.1,-0.04108425634311197,417.32695999999925,4.6,0.7637175111577842,31.0462799999999,7.9,-0.7142010519297728,456.0,8.2,-0.21448863636363646,282.95239999999984,7.1,0.27085912354543196,155.86476000000022,5.7,0.44720216606498187,38.61263999999991,11.5,-2.2401412595644503,229.23031999999927,7.1,0.6072408835446346,120.96879999999973,6.4,0.17260321002489054,89.86275999999978,4.2,0.7625741955638863,47.611560000000004,8.4,0.1554846579712862,372.08775999999983,7.3,0.4375834445927902,87.47448000000001,4.2,0.7502903600464575,35.05543999999992,5.6,0.5252912656487445,79.0339199999999,8.0,-0.4007692749296745,344.08711999999935,3.2,0.8681013536966331,26.4,8.6,0.11471532353438063,314.07652000000036,4.4,0.8078947368421052,10.900559999999928,5.1,0.7999895282475522,26.77347999999996,5.4,0.4870759289176091,81.64303999999998,8.3,0.13404787761461834,217.41023999999962,7.5,-0.29096325719960237,217.45300000000026,10.1,-0.3005076848181376,200.44203999999996
euro28,max,400,sum_slots,144.0,0.5630381359187183,51911.9983799999,117.6,0.7143480357031828,29084.613299999946,261.6,0.511515818951945,123839.7585299999,170.55,0.5960247448180624,86993.50121999995,129.0,0.680877036035049,41123.17799999998,240.45,0.3562195661055064,142085.79728999984,171.45,0.4682277822924342,44890.667189999964,219.0,0.22959703238442242,146661.43418999994,273.45,-1.2363904253437488,143326.58147999988,257.4,0.468931650560219,155698.52607,242.4,0.18914773088155823,171636.27083999984,128.55,0.5684717576254252,42746.37426,184.35,0.3375993986529734,118456.85393999999,168.6,0.7112051443025939,41876.060039999924,183.3,0.49318516757336106,74522.62565999999,222.15,-0.2529836537698289,91613.34881999988,169.5,0.595491109976209,62332.29332999992,153.9,0.6937300409200786,61007.503769999974,177.45,0.6578629700592311,55435.26671999999,137.4,0.7268116781076834,33884.59823999996,167.7,0.6431464072947632,46978.22069999991,216.45,-0.9128802636855113,121498.39962000001,203.4,0.4325411649425629,114658.60823999993,192.75,0.32697562606321495,55000.37033999998,204.45,0.5967782848972911,86765.44283999995
euro28,max,400,avg_max_slot,5.213500000000001,0.2745503991021847,109.95416439800022,5.848000000000009,0.3385865862446009,114.44248637000032,6.855499999999995,-0.31888808195074003,272.8145912329996,4.727499999999989,0.5972135346519538,62.994672525999746,6.860000000000001,-0.4885313403917013,136.98539985599984,4.429500000000002,0.6973544649940497,44.21755843400008,9.144499999999997,-0.817694150148329,354.84883219299974,3.282499999999993,0.7393848487083491,23.718214521000107,7.177999999999997,-0.1810232714821678,125.20035242900003,6.338000000000001,-0.47238175794938475,262.65932980299976,4.892000000000003,0.7227586460836171,50.073715582000005,6.799999999999999,-0.15683876467642444,133.54639853599986,5.763000000000003,0.08782897081025876,96.72601442199995,5.611999999999993,0.446374372119431,83.01687948399997,5.125499999999993,0.49541718747588537,84.83492921800004,4.775499999999991,0.3264889377786194,54.95965002699995,7.903499999999996,-0.7782184374304206,289.2835356549995,4.319000000000008,0.5877924878664772,56.64589533200005,3.8675000000000055,0.842935871676841,40.79502499300007,4.279499999999997,0.4892471626792848,57.66906921100002,4.072499999999991,0.6520581703692925,40.61486885499995,5.367999999999992,0.2527864096071013,117.12054760099966,7.010499999999998,-0.16809752028994285,227.6180899519997,5.437499999999995,0.3197234135602566,46.89647816399994,6.845499999999994,-0.11098987686498951,202.23241803899958
euro28,max,425,avg_transceivers,4.887000000000006,-1.0553776251641018,323.2117100000008,3.2849999999999966,0.7012010747855131,47.19705924899981,7.6375,-0.4690439017671213,324.0190665480007,4.005499999999989,0.6315349940218062,52.46340999999969,2.023999999999995,0.9404143352917994,7.347210000000139,4.3449999999999935,0.6740987709396153,26.92850242899994,4.058500000000009,0.5457556667921903,83.44504404900017,3.6610000000000014,0.662478016150472,5.5484793160000745,6.21699999999999,-0.93249195944099,129.01921851999887,4.0029999999999974,0.7011849181597385,38.05092762000043,3.5269999999999926,0.7606684961549215,25.36569999999984,3.194999999999993,0.7287701224728971,29.378533023999676,4.682000000000005,0.34635337186527626,61.01490192500027,5.1825000000000045,0.3952600668669356,129.96703044900008,2.7114999999999894,0.8849724543564188,16.166699316000102,3.243500000000006,0.8265201903554303,37.81195000000012,5.160499999999985,0.5060080067201771,74.2565689989998,2.260499999999985,0.9000625330848995,6.574119999999951,3.7854999999999963,0.6703891610899435,34.13747302399978,3.0940000000000056,0.7966565652215112,13.525863316000075,4.032000000000005,0.3338333747964154,134.62864000000084,6.71449999999997,0.43133755521156847,128.60564149799933,4.473000000000013,0.20245579824505766,79.05429232400049,2.1354999999999906,0.7995416865815567,7.036759315999956,3.071000000000015,0.865249736582865,6.353468896000041
euro28,max,425,max_transceivers,7.3,0.6786035361102787,62.32703999999994,7.3,-0.5709149021174591,278.36244,12.0,-0.043813304533115716,537.62896,6.5,0.6445609436435125,65.53751999999983,10.1,0.05713102877251086,338.40196000000003,10.7,0.2027931335466977,244.5509599999999,8.8,-0.33427362482369527,244.01544000000007,7.7,0.2598363848850799,117.8122799999999,13.0,-1.5566552585329752,378.95819999999975,6.7,0.834734826409125,97.45492000000004,7.6,0.26745666438154925,78.10799999999999,5.7,0.7345425345992159,74.47299999999993,9.4,0.10574645510886149,350.6988399999999,10.7,-0.33325318586198605,423.18451999999996,7.1,0.746381218829826,106.00199999999991,6.4,0.7582562747688243,134.0,5.9,0.6200093696319817,78.15991999999996,6.1,0.7170837867247007,57.67399999999998,10.1,-0.15627280140778566,412.02775999999994,8.5,0.4573002754820936,131.5508399999998,5.7,0.8141739392115559,29.630279999999892,7.2,0.15795715662293386,199.18672,7.8,0.622804604927115,104.95411999999996,7.8,-0.20477001703577513,218.03035999999992,10.1,0.3604259334142067,300.46672
euro28,max,425,sum_slots,222.6,0.14301607741866507,86263.87436999987,189.3,0.251170297746956,91998.10061999997,252.45,0.21925412579268333,148648.74956999984,264.15,0.04755284305587637,251341.20693000004,184.8,0.4340098462292692,62831.97864000001,233.7,0.5586068171306775,88532.6437799999,268.2,-0.8747403930242663,157082.2022699999,205.05,0.02820929593678867,54671.59466999994,214.2,-0.12052043083570685,105905.81582999986,187.5,0.7022847191331618,71070.43229999993,255.15,0.3809940752368193,109640.71412999983,150.3,0.567342617638527,35199.872819999975,203.7,0.41661375819087787,69846.12206999984,256.05,0.26478614357290764,108014.99840999988,173.1,0.6045343770770253,47341.14759,171.9,0.6066538395645813,60535.28555999995,247.5,0.00745140348672757,143933.3232299998,201.0,0.3705953847929121,94437.08090999993,236.55,0.05866516337734318,93495.78503999999,208.2,0.3597186264885892,88190.43821999992,153.0,0.705590167295935,38035.53485999995,213.45,-0.15843519289057184,82392.33410999987,257.7,-0.39594807945709287,191833.1716499998,239.1,0.2598870003269209,81558.73782000001,298.8,0.36717021864726695,111221.63891999978
euro28,max,425,avg_max_slot,8.148000000000001,-0.4809557342386477,224.5276291490001,6.254500000000005,-0.18193595648916228,119.90971054600018,5.1934999999999985,0.13123930262135863,103.41236074600015,3.873999999999998,0.6047902993574902,46.61283397199994,3.677000000000001,0.5211741246747295,17.590970789000142,4.168999999999999,0.7870014993380952,30.203624993000098,4.542999999999995,0.47835168658088567,50.974347473999956,4.272000000000003,0.41124008722302374,45.82333491000011,7.255999999999998,-3.546528108641615,179.51755127500005,5.234000000000004,0.48885439912178374,43.05702689700006,5.441999999999998,0.3833635060189621,76.60181387600004,5.773999999999998,-2.214625454400932,137.4112691850002,5.176499999999997,0.16861340284627635,99.60652421000006,4.336000000000001,0.5757147439383563,66.3077018760001,4.214,0.5547943789399125,63.97569392100014,4.493500000000006,-0.22154842837868927,49.87954981600005,4.7194999999999965,-0.21571678504630198,78.51070005400007,4.087000000000001,0.6921003951286386,40.577556167000125,6.002000000000001,0.10931825161462427,141.52829307300019,3.3385000000000034,0.8147309383585888,20.028302728000103,3.5099999999999922,0.7557637510342097,40.654741316999875,6.678000000000003,-1.3565289816879509,151.28968071500012,6.108000000000007,0.29928213568855677,72.4380351940001,4.834499999999997,0.016628396097377318,96.26987124700011,6.526000000000006,0.2601663667497123,101.87102801300048
euro28,max,450,avg_transceivers,3.085500000000002,0.8421605673341683,17.09983592400004,5.444500000000005,0.4252112609778962,116.25462857999973,6.024000000000006,0.3024434491012321,158.87328490299933,6.9449999999999985,-0.3928123615132053,256.7347699999999,5.1,0.6774610796665427,26.816931482000143,5.611500000000012,0.38200405649075353,147.28403529999952,5.6855000000000135,0.4718957981628956,112.7168872610002,2.978000000000003,0.8477295760140768,3.012267215999937,6.857000000000011,-0.7855423129636512,42.91338317500028,4.656999999999999,0.7580403001338942,16.920484683,4.914000000000004,0.42834389529616523,113.34879208200009,4.018999999999989,0.6350897885603708,73.9067734209998,5.932999999999993,0.3909303570453704,83.10412954599961,6.379000000000014,0.11803096003401825,169.01765240699964,3.241500000000008,0.8193186431066314,37.19740999999996,2.726500000000004,0.8480027613500966,43.38816000000002,7.27849999999998,0.25761359437383635,221.50593591699925,3.051000000000022,0.718777138650797,22.407770000000262,4.343500000000001,0.6144761660045716,52.15909608499985,3.5680000000000005,0.7948918880749904,48.471442280999895,2.5825000000000102,0.9169990886573939,14.19626000000014,6.631499999999994,0.4619573754591054,192.07207461999946,3.8180000000000063,0.632592110305442,49.83151140199985,3.0284999999999855,0.49681703123294874,34.80761038399967,5.518999999999994,0.3275554022390613,122.63084219600032
euro28,max,450,max_transceivers,5.7,0.722822631913541,45.31831999999981,8.0,0.5296819884608023,241.82440000000028,7.1,0.781173622056237,104.41515999999987,7.4,0.36860888065335273,163.96864,8.9,0.6271742229826063,111.90239999999974,7.9,0.7479915433403805,99.3685199999999,10.0,0.14859536717594868,414.7642800000003,10.6,-0.0008474918277574517,275.90887999999984,8.1,0.22699549191195978,98.19271999999981,11.7,0.3641349337748344,265.52036000000027,8.3,0.4193578451931591,107.27455999999975,6.4,0.7812817904374364,67.52839999999989,12.8,0.007725804185981122,527.8951600000006,5.2,0.7416324133881386,97.84399999999997,7.2,0.8220489365424508,80.76007999999995,5.6,0.8249349420392713,54.94195999999984,9.9,0.32640297498309656,182.2604000000002,5.9,0.7853294302320648,56.81959999999985,6.8,0.7466030113845024,83.65708000000002,6.0,0.8352973046187187,51.70364000000001,5.8,0.860806663743972,53.60839999999992,8.0,0.7030713556648418,103.7601599999999,6.1,0.770501138952164,79.88840000000016,7.6,0.46127261638544415,154.2371600000002,13.6,-0.6906744543983585,556.11908
euro28,max,450,sum_slots,216.45,0.18237144245275771,101348.57259000007,185.1,0.01361687027165781,67411.55979,210.75,0.2976398241400302,139188.17088000008,225.45,0.041031976696596195,137553.03414000003,252.0,0.18169565419409417,125372.28887999985,271.65,0.09246102716003424,176751.58014000003,176.7,0.35322223416836895,64538.84619000007,283.95,-1.1023413991714666,175230.32849999997,311.25,-0.8949419596561068,202319.13483,236.7,0.45019916366483037,71294.41215000005,220.8,0.4758566114426682,110125.55213999996,158.55,0.6166299245172957,38486.83031999998,190.2,0.30154518424123355,62904.55527000009,281.85,-0.5380942778515847,171180.52965000007,176.4,0.6241929507484756,55722.78314999999,189.45,0.3996348529432896,83379.68756999998,184.2,0.4562054556952695,57771.98847000004,189.0,0.4667185939008077,91130.18823000001,188.85,0.32228459390127573,60483.10526999992,167.1,0.5093209411773412,54275.33250000004,163.95,0.6124537651206599,66023.01621,211.5,0.591614012673686,70207.49295000001,229.2,-0.29613957025817594,108252.12393000007,243.0,-0.5902960716197352,130726.44521999997,370.05,-0.17336648919129205,202877.2018799998
euro28,max,450,avg_max_slot,4.295499999999995,0.3036906521274215,45.265816184999814,4.105500000000009,0.3010080098344118,23.967184584000023,4.511000000000007,0.21267794556843178,50.62049265300026,5.902999999999994,0.0417662087878653,98.05475474300002,4.10749999999999,-0.31145731730571624,35.83751543899985,4.099000000000009,0.3188501975879897,34.749362203000146,4.872999999999999,-0.0909941722084191,70.04820667299995,5.3805000000000005,0.12451827263068449,63.13912479300011,2.7215000000000003,0.48319157713301963,17.686254332999894,6.100499999999997,-0.4427871860425696,75.67817781199993,5.0535,0.10692287488662977,51.83076708200017,3.5580000000000043,0.18643066035626255,22.41824750699994,3.6359999999999983,0.6360697305493168,24.00526529100007,6.1234999999999955,-0.2663489209373391,66.41208514999988,4.00700000000001,0.4438739422611844,39.60865729300007,3.392500000000001,0.3724866688060119,17.31857703299999,5.146499999999998,-0.42601728494260427,64.6596799869999,3.6799999999999953,0.39191938269160487,31.614967423999992,4.984500000000002,0.28569819927552365,56.09376555000008,4.230000000000007,0.6107414453456317,30.800324273000122,2.9750000000000028,0.7627145519321702,17.08545977000003,4.843500000000001,-0.13397491334758582,51.6624713109998,4.051500000000002,0.1936770164143884,31.79078870200012,4.162999999999997,0.18903530568458615,25.528157631000106,7.353000000000009,-0.6926819322055178,134.06912880700017
euro28,max,475,avg_transceivers,4.731,0.6484506239620587,55.39210324899966,5.051999999999998,0.499737747948243,96.61945054099961,7.760500000000002,0.02660649290076733,256.22604672499983,4.777500000000015,0.6826444952568766,48.673287604000194,6.221499999999992,0.34695335478785083,97.1218163020001,6.005000000000001,0.4470083963951239,140.7426628900001,6.4144999999999985,0.07007926317749769,265.5589989409997,5.200499999999988,0.4389710598554344,63.39068628099932,9.2875,-1.095259573593617,127.47914446499956,5.077999999999991,0.7353422632014215,36.021026070000225,7.175499999999994,-1.4710927849396476,444.3658312409987,4.281500000000011,0.818145846071115,32.58214262500027,4.352999999999992,0.7897607063640605,15.064136429999854,6.592000000000008,-0.21791700580433626,229.07923261599962,3.1139999999999985,0.8700456727165994,11.599443552999867,3.508999999999992,0.849000763637336,43.09011999999983,6.4354999999999905,0.45204410152625774,137.85235432099975,3.7990000000000066,0.7995908768142881,11.449553408000057,4.352500000000009,0.7581597112967375,24.6138544740002,3.026499999999993,0.8898842044132698,21.70852999999997,3.2549999999999955,0.8836696518322167,18.24660000000007,8.031500000000005,0.2773537227743733,300.6785416140007,5.325999999999999,0.49628457504293266,100.99444580499974,4.219000000000011,0.4366890811992853,44.5913637290002,7.964500000000004,-1.4453600411010585,312.78358793000007
euro28,max,475,max_transceivers,9.5,0.26292398641566384,178.24107999999939,8.0,0.6612635078969245,173.64360000000016,11.7,-0.07693226615697069,517.3869200000005,10.5,0.2080854042702135,201.6327599999998,5.8,0.7603750651154715,55.31716000000006,9.7,0.396632248617808,311.52072000000027,10.8,0.24335378323108392,269.6704799999999,4.1,0.8600746268656716,61.6,12.7,-0.30126336248785224,497.5967999999999,8.1,0.5935601458080195,106.42375999999999,8.7,0.3381715771230501,107.43391999999983,6.7,0.7785772051646728,70.83312000000001,11.4,0.16043473925615703,418.98203999999987,10.8,0.1770084911822336,281.78824,7.5,0.6164253822216209,148.3120799999998,5.6,0.829922259241631,42.44879999999994,9.7,0.3411747726944725,219.44267999999997,7.4,0.5933544303797469,79.25651999999994,10.0,0.37476568132660415,295.18692000000027,6.9,0.7547137761168676,96.80704000000003,7.3,0.728938185443669,66.26419999999982,7.1,0.7072152653548003,107.21039999999985,9.8,0.6036577600040756,215.9016800000001,5.4,0.8114388219098077,44.51559999999999,12.2,-0.9356837474440793,394.5245199999998
euro28,max,475,sum_slots,208.5,0.2505771029542785,68864.28164999995,120.3,0.6148418106404427,50529.58568999997,247.8,0.42536248789332853,145162.01286,244.5,0.31609985711686295,113125.18265999998,246.0,0.14466750320331545,181174.55508,265.65,0.5358166823267614,125741.8655999999,249.75,-0.9709460737541475,136887.0375599999,258.45,-0.23058535641721023,142457.00102999996,395.55,-1.6331296396696349,465032.9645999998,277.65,-0.8246046803567633,202131.84015000003,194.85,0.6294275871602484,74151.15191999986,238.35,0.2094721804993055,90376.13618999989,240.3,0.4093673576522707,88106.30045999997,248.85,-0.816258276449525,173228.68259999997,186.9,0.5966074910637811,64768.83767999995,280.95,0.05759807614883561,122956.82720999974,224.1,0.26865531354940153,98062.04339999994,251.55,0.17181635061539735,114462.50453999992,250.05,0.02593863906494298,158040.81539999993,171.45,0.6255561041510114,64381.05225000001,270.15,0.0840852019795938,128772.56186999995,223.2,0.48715814347284647,105096.93929999982,245.7,0.007215241084084778,152144.26299000005,255.6,-0.5446007339466119,141198.57683999997,270.75,0.27674730051966945,156461.3720999999
euro28,max,475,avg_max_slot,2.5494999999999948,0.6489802286335435,8.360259325999989,3.7065000000000055,-1.2017911552485465,18.60033470899998,2.4434999999999976,0.5754474252874275,16.54333267600007,4.465499999999994,-0.39910878880676215,83.42756518099974,3.6599999999999993,-1.35062652365988,24.9331327429999,2.8295000000000017,0.5776864172130665,13.546384940999909,2.5939999999999968,-0.6775064607065604,9.155448828000015,2.530499999999992,0.5424609979151627,11.003332398999936,4.626000000000005,-2.297477813989337,48.25524971800005,3.8785,0.049527981340428906,25.084468786999913,2.7920000000000074,0.15920399038156507,24.25835028900003,3.221499999999992,-0.9342687573743405,12.81277954899991,2.7319999999999993,0.6813289704684005,18.078047680999937,2.8524999999999947,-0.18435964988998532,22.79975460499988,3.3500000000000028,0.41923835954568067,15.95737402799999,1.8894999999999953,0.18991355347506678,8.072800016999986,2.725999999999999,-0.7783994519867758,8.266368541999991,2.542999999999998,0.57073606660206,14.318244106000018,2.405500000000001,0.34608752865171477,10.518752846999917,3.2359999999999984,0.585804136252301,21.959016296000037,2.9114999999999953,0.47965147203118264,17.683548183000077,3.8045000000000018,-0.869953706634117,22.960239584999997,3.410499999999999,-0.27567605591045075,21.45762576099998,3.4049999999999985,-0.1519849769956758,22.75840525299998,3.5090000000000003,0.3542408426848923,26.326390251999833
