topology,representation,target,mae_0,r2_0,aobt_0,mae_1,r2_1,aobt_1,mae_2,r2_2,aobt_2,mae_3,r2_3,aobt_3,mae_4,r2_4,aobt_4,mae_5,r2_5,aobt_5,mae_6,r2_6,aobt_6,mae_7,r2_7,aobt_7,mae_8,r2_8,aobt_8,mae_9,r2_9,aobt_9,mae_10,r2_10,aobt_10,mae_11,r2_11,aobt_11,mae_12,r2_12,aobt_12,mae_13,r2_13,aobt_13,mae_14,r2_14,aobt_14,mae_15,r2_15,aobt_15,mae_16,r2_16,aobt_16,mae_17,r2_17,aobt_17,mae_18,r2_18,aobt_18,mae_19,r2_19,aobt_19,mae_20,r2_20,aobt_20,mae_21,r2_21,aobt_21,mae_22,r2_22,aobt_22,mae_23,r2_23,aobt_23,mae_24,r2_24,aobt_24
euro28,graph_stat_dg,sum_slots,158.6717391304348,0.9970394365726037,75529.87261782607,172.73043478260868,0.9963468180289801,83478.14995869563,170.01521739130436,0.9966733160787852,89170.14575826086,173.87880434782608,0.9966386584579393,88684.49289173911,190.20760869565217,0.995364548511945,124559.73152956518,167.0320652173913,0.9966134828823832,84366.94814521733,175.3103260869565,0.9964036204043898,93160.54893869563,162.48152173913044,0.9968807639797184,80148.82326826084,162.8195652173913,0.9969343859264096,81809.93952695653,175.72934782608695,0.9964085179390885,99389.74772608695,166.52826086956523,0.9965035131338371,85839.38921130433,163.5695652173913,0.9968230403996895,85091.84930478258,169.8983695652174,0.9966555875358855,91427.8997217391,162.49021739130436,0.9971016353966912,77677.35337086958,191.64510869565217,0.9951565986544729,123609.09021869562,160.9467391304348,0.9966549858640306,77200.22806608691,176.91086956521738,0.9963157639697648,100997.26328043477,179.49184782608697,0.9960772510850348,100097.48776260868,188.94347826086957,0.9955803460346146,130535.43774913042,164.3858695652174,0.996647079125388,90252.92694913041,182.51847826086956,0.995816950936404,106377.91171347824,163.86195652173913,0.9968948940411168,80669.70563739126,173.65978260869565,0.9963101953630152,101120.88384521737,177.75652173913045,0.9965985285817378,91047.455803913,177.1483695652174,0.9959527124574882,104181.93034695649
euro28,graph_stat_dg,avg_max_slot,3.575869565217391,0.9952672521434319,43.084326684724644,3.976336956521738,0.9925907396022652,64.17595733261834,4.309315217391303,0.9924884639370647,73.7793446010821,3.6504891304347824,0.9944536674424401,55.52397049845894,3.851528985507247,0.9931317567569621,67.04673803903383,3.6819057971014493,0.9941557264024012,54.437133713202904,3.6920724637681164,0.9943668596436775,53.239753975347824,3.704697463768113,0.994328416285075,54.509298475599,3.7947898550724632,0.994231181381579,55.44782064341062,3.8206630434782602,0.9934262453052276,64.58625286723674,3.7173985507246368,0.9941980056629539,55.13751393515458,3.6114474637681155,0.9952954338841228,42.82481130071013,3.8998985507246386,0.9938767243904691,57.70220215347342,3.76027536231884,0.995078228259066,46.41791291024155,4.148378623188406,0.9893996128907103,99.58955181886955,3.6606829710144924,0.9941358899161135,50.15638813700482,3.795347826086957,0.9947531637350138,50.65368913409663,3.9535434782608703,0.993179407525088,63.3398747858261,3.948534420289855,0.9933076077573311,70.47919235318356,3.58595652173913,0.9938173246115044,61.65881368868116,3.97186956521739,0.9934792805827172,59.664197857299506,4.074565217391305,0.9927412656451776,72.82175918653621,3.720942028985506,0.9946473807107087,53.111866523333354,3.6912065217391303,0.9950158029696646,52.88891081969569,3.556673913043477,0.9955710282211445,34.523264240603844
euro28,graph_stat_mdg,avg_transceivers,3.459800724637677,0.9990563285837475,61.56528590172939,4.130507246376811,0.9982268813712858,121.87422537840571,3.739844202898551,0.998665834402885,104.99481337076311,4.114503623188409,0.9984629438403271,121.98627975761843,4.311144927536236,0.9985221573267502,102.61974885253626,4.206782608695652,0.9983708008014055,123.13864099070032,3.7785942028985504,0.998470196745895,116.9840483475508,3.874688405797101,0.9988521322484294,78.16701317425112,4.129876811594204,0.9983500873967275,137.85362381677288,3.7306195652173906,0.9988419568395172,92.48990199525596,3.6184855072463784,0.9988266748580801,82.74787267130907,3.2531014492753623,0.9992456044931971,47.61985536298057,3.5400471014492743,0.9990576157046925,74.641269936227,3.757585144927536,0.998621340721777,99.11824562458915,4.146550724637678,0.9983394105199777,107.38174449878242,3.8165905797101467,0.9985817588899486,86.85037648916912,3.5457192028985496,0.9991251330036961,60.067388067560294,4.49027536231884,0.997793502386435,165.90327228642988,3.9219003623188393,0.9986541133808088,99.1912596840676,3.852978260869567,0.9986991921407103,99.520373066995,3.896661231884055,0.9985203214787571,118.25508726477783,3.8434891304347834,0.998666392632039,97.06902210246861,4.312851449275362,0.9982979125356067,130.41032929802398,3.5846902173913002,0.999005612134177,69.09808758813516,4.434387681159417,0.9982008548914901,125.71191908594697
euro28,graph_stat_mdg,max_transceivers,5.8304347826086955,0.9985802507923666,113.95362840579708,6.620289855072463,0.9980019337958359,154.7329661835748,6.307971014492754,0.9980887778709133,170.186242705314,6.667028985507247,0.997796085122759,215.2835942028986,7.009057971014493,0.9976976009706682,201.2579654106278,6.289130434782609,0.9980414562717297,163.48968599033813,6.744927536231884,0.9975571702150214,214.6610028985507,6.418115942028985,0.9983654422024504,133.01979999999992,6.571014492753623,0.9978201190425385,211.20922782608702,6.203623188405798,0.9983142527885766,160.61526144927535,5.845289855072464,0.9984974772237372,121.77899768115935,6.18768115942029,0.9980729035415344,168.29845855072455,6.310507246376811,0.9985195607894641,134.03497024154578,6.51340579710145,0.9980390391804378,176.60229835748797,6.875,0.9974368243433724,212.49837816425114,6.270289855072465,0.9980299765003677,161.58014975845404,6.430072463768116,0.9983191339130191,138.1682001932367,6.732971014492754,0.9978387911534072,184.54258859903368,6.931159420289855,0.9975417096335603,238.29591555555552,6.6463768115942035,0.9977993815483779,206.63273893719804,6.956884057971016,0.9974943077606337,235.36164038647334,7.1753623188405795,0.9974604729441241,227.3440239613526,6.757246376811595,0.9976863921240247,204.56710995169078,5.945652173913044,0.9985821277356336,127.68286589371988,6.865942028985508,0.9974370315335319,210.66540541062793
euro28,graph_stat_mdg,sum_slots,156.51847826086956,0.9972514477901743,69182.98846652173,167.85434782608695,0.9966114122527051,76368.82717434781,178.37826086956522,0.9960500314745786,109498.91763391302,183.04782608695652,0.9960039345198206,109830.02484173911,180.0717391304348,0.9958847211327608,102830.72369608688,172.46521739130435,0.9957526577815617,110018.57399869559,182.06576086956522,0.9958885865420521,108870.44258565213,161.9625,0.9970252985220667,71242.70523999998,171.20652173913044,0.9962878923842734,102371.72496217389,179.82282608695652,0.9962326119145037,105746.84323608693,152.52717391304347,0.997351452037362,61876.210351304326,170.30489130434782,0.9967322595970357,85423.39894217388,172.43369565217392,0.9967455394407637,83435.74914347821,168.3282608695652,0.9969450124816193,82948.50335652175,190.7445652173913,0.995344333287165,115221.92683217388,160.4673913043478,0.9963623952575845,87152.04767956516,176.125,0.9961618018816656,104199.54776565215,173.7271739130435,0.9961069025160985,102580.95565652172,182.24891304347827,0.996280598913574,102000.15986217387,163.80489130434782,0.9964284228194331,93917.04108391302,174.2711956521739,0.9964304113754855,86728.39774739128,185.3521739130435,0.9955498460402705,124542.50804347823,171.43369565217392,0.9964166163584457,91924.98346521734,174.28315217391304,0.9965544643918385,94596.26995043473,166.72065217391304,0.996759837795646,75325.99605826085
euro28,graph_stat_mdg,avg_max_slot,3.783827898550725,0.9939837871692119,58.13651749400483,3.9913894927536218,0.9924234041258928,67.11223964380191,4.093181159420289,0.9932726987716614,65.77620014756523,3.939900362318839,0.9921309654657893,80.90506564826568,3.547623188405798,0.9945414453092427,52.128837286888874,4.00033695652174,0.9920813574617396,77.25213322373428,3.7170253623188403,0.9940422695010475,56.834068712444456,3.801838768115939,0.9937805678129957,60.340882831589326,4.031525362318841,0.9918959899847177,80.91717710377782,4.203268115942029,0.9903416364631079,97.46783943833336,3.8834528985507233,0.9931478329323971,67.20004794105314,3.7630452898550724,0.9940031008633275,57.134592207801944,4.093594202898551,0.9931031332116378,67.39640505495169,3.852065217391304,0.9944391233187445,53.99491276078744,3.6806739130434774,0.9933017775803136,60.794572564323666,3.8013496376811595,0.9930782505426883,60.089442704956504,4.014858695652174,0.9935485644494394,62.60015188358457,4.078335144927537,0.9921756936577364,75.02648949062318,3.9926014492753614,0.9931449484936599,70.18958237404343,3.2513894927536215,0.9961856633024125,34.721989606198036,3.9092880434782606,0.9926520150571908,68.67005474528018,4.47418115942029,0.9886550385435235,118.36533789566667,4.024427536231883,0.9928929359803208,72.34665557107729,3.4958079710144925,0.9950765862112534,51.01630393877296,3.69742572463768,0.9948206831591135,40.91554289449756
us26,graph_raw_conn,avg_transceivers,16.615608695652167,0.9868179515460567,1372.559919544811,17.134746376811595,0.9841004375451666,1530.5837371409611,20.660101449275363,0.9667305078631636,3637.6034414261303,14.373105072463769,0.9906635630270685,924.7015636802996,16.45917028985507,0.9864962326006392,1375.4422476029463,15.866173913043475,0.9871677281731102,1287.022758483831,15.335289855072464,0.9886481549568378,1126.8477741720287,17.49398188405797,0.9838550169475448,1707.0628361135844,17.615927536231883,0.9836395555668014,1735.3451835432174,18.60928260869565,0.9809969272493639,2017.015276257014,16.517416666666662,0.9874432376437088,1259.7439719754539,16.717489130434778,0.9862447862835498,1429.32185526441,18.7048713768116,0.9829980266043793,1851.6416932374784,17.358721014492758,0.986180914536042,1384.4946005099468,15.298963768115941,0.9883666063598228,1124.7088286727344,15.789811594202895,0.9875074444157456,1155.3185698556135,16.515702898550725,0.9857016305386539,1486.138712069082,17.45395289855072,0.9824155045041629,1757.5353023840817,19.515416666666667,0.9813353560751327,2052.3570157724776,16.855869565217393,0.9853567261125403,1636.369246156338,16.93111956521739,0.9841758412062978,1672.0098578883812,19.347313405797102,0.9800710148704154,2081.6244850224384,16.70189492753623,0.9856492524997003,1537.7376264209468,19.30985688405797,0.9777145511857522,2458.366069437729,15.552076086956522,0.9875116456545862,1168.7649896083765
us26,graph_raw_conn,max_transceivers,19.8,0.9859165588764152,1948.7200448309175,21.7536231884058,0.9801285868336027,2532.098550724637,22.095652173913045,0.9761019991733888,3468.7141341062797,18.058695652173913,0.989951007446738,1328.5516204830917,20.284057971014494,0.9869463159716787,1723.43901468599,21.191304347826087,0.9798275345136397,2766.848675555555,19.157971014492755,0.9874004125954727,1681.8339598067632,20.386231884057974,0.9827682226801668,2427.310085603865,22.407971014492755,0.9813087066494308,2629.6289978743966,22.17391304347826,0.9822011040195353,2400.9291283091784,21.52536231884058,0.9789175742583999,2870.4552912077293,19.667391304347827,0.988305327055611,1570.682525990338,21.830434782608695,0.9847905377472704,2121.62698821256,21.194927536231887,0.9851092198637201,2022.4122523671497,20.583333333333336,0.9824967278932503,2253.6524278260868,21.176811594202896,0.9811608230458305,2338.139299903382,22.970289855072462,0.9755808224731002,3458.5827230917876,23.478985507246374,0.9729728686031627,3720.825802125604,22.804347826086957,0.9820617106780984,2570.866327149758,20.708695652173912,0.9830634540043335,2459.508203478261,21.97355072463768,0.9801852720110044,2778.979780676328,23.2036231884058,0.9802255405573537,2665.187931400966,21.31811594202898,0.9835172368723588,2327.9052411594203,20.844927536231886,0.9841946661042866,2188.930540869565,19.77463768115942,0.9850274241215822,1856.3855702415456
us26,graph_raw_conn,sum_slots,400.2141304347826,0.9818256682544085,740876.7145404348,413.31739130434784,0.9802923192566417,733308.2869395651,383.3054347826087,0.9837275582242005,665786.7108547825,342.2728260869565,0.9886748830597901,445445.77656304336,361.82717391304345,0.9859433271488758,557754.5241656521,397.87717391304346,0.9798900385429242,813535.5692299998,382.7771739130435,0.9833714990602237,654058.9847626087,390.8554347826087,0.9805767352284324,789122.4479643477,394.2130434782609,0.9830705605902257,701436.6280865218,393.24782608695654,0.9826433812628262,686758.9010278261,403.7271739130435,0.9793393504394443,821718.1746043478,369.7271739130435,0.9858108100423766,543883.738627826,391.3483695652174,0.9852798302373955,591535.4092156522,375.875,0.9864851464036792,525668.2387352174,378.9336956521739,0.983087840089954,636559.4473934782,359.26521739130436,0.9869289909076195,465274.9112813043,370.8152173913044,0.9853108144763756,580923.036563913,379.63152173913045,0.9824534139756197,664521.4733421737,433.58478260869566,0.9744979065110908,1104718.882251304,388.37282608695654,0.9778097050056365,974302.5969478259,386.04347826086956,0.9839155486212868,619036.6366673913,453.0880434782609,0.9722619050290375,1154404.0971669564,395.2086956521739,0.9829417708379624,690612.1429421739,398.920652173913,0.9823791034229028,725410.9793313044,362.42826086956524,0.9851463269287494,545609.2490573912
us26,graph_raw_conn,avg_max_slot,6.874746376811596,0.9841891995047028,190.3246407309807,6.993777173913043,0.9825655939921675,193.1378724514203,7.5159130434782595,0.9796700985747889,245.07548457116422,6.953134057971014,0.9838096208529977,195.85709293725122,7.536249999999998,0.9819074942576036,220.20192450294678,7.859873188405796,0.9749328065036826,301.08090696496123,7.150047101449277,0.9825822412608697,202.15718433846374,7.626134057971013,0.9782068798517322,262.29031608957484,7.657079710144927,0.9767316344403892,288.707316669087,7.405684782608695,0.9820914569804956,212.17586841042998,7.217543478260868,0.9819080353271745,213.10560304677296,6.977396739130435,0.9819131931206422,216.43931844834302,7.341355072463767,0.9825885034298305,214.93093830875839,7.95558695652174,0.9785487858143084,255.53259764614492,7.842402173913042,0.9710085190475589,333.27890631923674,7.473014492753623,0.9795111615340565,224.7842605965411,7.534387681159421,0.978178985495408,264.0910861767295,7.405202898550724,0.9802725777322919,225.5364580674348,7.915202898550724,0.9806362182539011,243.231156329,6.999391304347828,0.9827244061194236,216.56364178974883,7.51347463768116,0.9782917407703525,263.26446921693724,7.987425724637681,0.9766693210678261,278.23751698179717,7.493931159420289,0.9800298454271905,246.36804293884057,7.769047101449274,0.9792901134220544,252.92423375044922,6.958565217391305,0.9836487991122733,176.9578404760773
